"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3"
1000136,"P00169742","M","18-25",2,"B","3",0,1,8,15
1005948,"P00272842","M","55+",13,"B","0",0,5,14,NA
1001329,"P00312742","M","18-25",14,"B","3",0,15,NA,NA
1000839,"P00270942","M","26-35",0,"A","2",0,1,2,15
1004430,"P00003442","F","26-35",0,"B","1",0,4,5,8
1001939,"P00183342","F","36-45",2,"C","3",0,5,15,18
1005650,"P00201342","F","36-45",12,"B","2",1,1,2,9
1003844,"P00196942","M","18-25",4,"C","3",1,5,11,NA
1006040,"P00072242","M","26-35",6,"B","2",0,7,NA,NA
1005963,"P00184442","M","26-35",15,"A","0",0,1,6,8
1000020,"P00127742","M","26-35",14,"A","0",0,1,2,15
1005995,"P00155242","F","36-45",1,"C","2",1,3,4,12
1004946,"P00113242","F","36-45",1,"B","1",0,1,6,8
1004566,"P00242742","M","36-45",17,"C","1",0,1,2,9
1000929,"P00177442","M","26-35",15,"A","1",0,1,6,8
1000424,"P00230842","M","26-35",17,"A","3",0,8,NA,NA
1003621,"P00117642","M","18-25",4,"B","3",0,10,16,NA
1001481,"P00117542","M","36-45",17,"C","4+",0,18,NA,NA
1004305,"P00237242","F","46-50",17,"B","1",1,1,6,NA
1001922,"P00112142","F","26-35",7,"B","4+",0,1,2,14
1005306,"P00045842","F","26-35",17,"B","4+",0,5,14,NA
1001592,"P00129842","M","36-45",7,"B","4+",1,6,8,15
1005124,"P00116742","M","36-45",2,"B","1",0,11,NA,NA
1002064,"P00326642","M","36-45",1,"C","1",0,8,NA,NA
1000714,"P0096942","M","18-25",4,"B","2",0,3,4,NA
1000013,"P00140742","M","46-50",1,"C","3",1,1,15,NA
1001396,"P00303242","F","26-35",12,"A","4+",1,5,8,NA
1001279,"P00346142","M","36-45",1,"A","2",0,1,15,NA
1003638,"P00116842","M","26-35",2,"C","4+",0,2,5,8
1001746,"P00151742","M","26-35",4,"C","1",1,8,15,16
1001303,"P00046842","M","26-35",19,"A","4+",0,8,16,NA
1000967,"P00034742","F","18-25",0,"B","3",0,5,14,17
1000939,"P00302142","F","26-35",20,"C","2",0,5,14,NA
1000130,"P00057942","M","36-45",17,"B","3",1,1,2,6
1004238,"P00039942","M","36-45",16,"B","3",0,8,NA,NA
1003118,"P00119642","M","26-35",0,"B","1",0,1,2,8
1003357,"P00237542","M","26-35",18,"C","2",1,1,15,16
1000023,"P00270942","M","36-45",0,"B","3",1,1,2,15
1001515,"P00025442","M","26-35",16,"C","3",1,1,2,9
1003462,"P00171542","F","26-35",4,"B","3",0,2,5,14
1005183,"P00117442","F","18-25",20,"C","1",0,5,14,NA
1003151,"P00058442","F","26-35",0,"C","1",0,5,14,NA
1004539,"P00250242","M","36-45",19,"C","0",0,5,NA,NA
1004161,"P00291042","M","46-50",0,"B","3",1,8,NA,NA
1001755,"P00294842","F","18-25",4,"B","4+",0,8,NA,NA
1004448,"P00184042","M","26-35",14,"A","0",0,1,8,NA
1005718,"P00026742","F","36-45",14,"C","4+",1,8,11,NA
1000999,"P00296242","M","26-35",15,"B","2",0,8,NA,NA
1004386,"P00223642","M","26-35",5,"B","1",0,11,15,NA
1005924,"P00093342","M","36-45",0,"B","0",1,1,8,18
1004260,"P00283942","M","26-35",16,"C","3",1,5,NA,NA
1004655,"P00313542","F","26-35",1,"A","3",0,5,8,NA
1005851,"P00060242","F","18-25",20,"A","0",1,3,4,NA
1004232,"P00150342","F","36-45",20,"B","0",1,8,14,NA
1002461,"P00328342","M","18-25",4,"B","1",0,5,NA,NA
1000045,"P00004842","F","46-50",16,"A","1",1,3,4,12
1005535,"P00171042","M","26-35",15,"B","1",1,16,NA,NA
1000631,"P00025942","M","36-45",17,"C","3",1,8,14,NA
1000048,"P00320742","M","26-35",4,"B","3",1,1,4,9
1003705,"P00268442","M","46-50",7,"B","1",1,8,17,NA
1004344,"P00182642","M","26-35",1,"A","4+",0,2,4,9
1003313,"P00145742","M","36-45",20,"A","2",0,1,2,NA
1005543,"P00206442","M","26-35",17,"A","2",0,1,5,9
1001978,"P00260042","M","0-17",10,"C","4+",0,5,8,NA
1003858,"P00342742","F","46-50",9,"B","2",1,8,14,NA
1003425,"P00279542","M","18-25",20,"A","1",0,8,NA,NA
1001694,"P00151742","M","26-35",12,"B","3",1,8,15,16
1005779,"P00046242","M","26-35",5,"A","1",0,8,NA,NA
1004345,"P00233742","F","26-35",14,"B","1",0,1,15,NA
1000053,"P00158242","M","26-35",0,"B","1",0,6,8,NA
1003032,"P00324442","M","26-35",0,"A","1",1,11,13,16
1004979,"P00120742","M","36-45",2,"B","1",1,8,12,17
1002559,"P00248342","M","18-25",10,"C","2",0,8,13,NA
1002226,"P00242142","F","26-35",7,"A","3",0,5,9,NA
1001577,"P00115842","M","55+",0,"C","1",1,16,NA,NA
1004286,"P00205442","M","36-45",17,"C","0",0,5,8,14
1004446,"P00085942","M","18-25",18,"B","1",1,2,4,8
1004277,"P00022442","M","36-45",16,"A","0",0,8,16,NA
1002079,"P00193542","M","0-17",10,"C","3",0,1,2,NA
1003671,"P00184442","M","26-35",4,"A","1",0,1,6,8
1001717,"P0095542","F","51-55",6,"B","1",0,2,4,9
1002544,"P00085242","M","46-50",1,"B","1",0,8,14,17
1001015,"P00162642","M","36-45",3,"A","4+",1,5,8,NA
1003483,"P00236342","F","46-50",7,"B","0",1,5,14,NA
1005956,"P00195442","F","18-25",4,"B","2",0,5,NA,NA
1000861,"P00260042","M","26-35",7,"C","0",0,5,8,NA
1003154,"P00125942","F","26-35",4,"A","0",0,1,2,15
1005146,"P00270742","M","55+",1,"A","0",0,5,8,NA
1002776,"P00083242","M","26-35",14,"C","4+",0,11,16,NA
1005042,"P00023542","F","18-25",2,"A","4+",1,4,8,NA
1004386,"P00303542","M","26-35",5,"B","1",0,5,NA,NA
1001449,"P00128042","M","36-45",20,"A","1",1,1,5,18
1002679,"P00129542","F","18-25",4,"A","2",0,8,14,NA
1003618,"P00201442","M","55+",17,"A","4+",1,1,6,8
1005372,"P00309242","M","26-35",4,"C","3",0,5,8,NA
1001152,"P00010942","M","18-25",4,"C","2",0,1,2,6
1001264,"P00337542","M","26-35",1,"A","3",0,5,14,NA
1000330,"P00332842","M","55+",7,"C","2",0,4,5,NA
1000970,"P00294042","M","26-35",0,"B","4+",1,8,14,NA
1005333,"P0098942","F","26-35",7,"A","4+",0,8,NA,NA
1002967,"P00312842","M","26-35",0,"A","1",0,16,NA,NA
1001467,"P00121142","M","26-35",5,"C","2",0,8,NA,NA
1003613,"P00233542","M","26-35",0,"C","1",1,1,15,NA
1002537,"P00282842","M","36-45",11,"B","0",0,5,NA,NA
1001087,"P00310542","M","26-35",16,"B","1",0,8,NA,NA
1003471,"P00052842","M","18-25",4,"A","1",0,10,15,NA
1002761,"P00023242","M","36-45",6,"B","0",0,2,4,NA
1005129,"P00062842","M","46-50",17,"B","1",1,1,2,13
1004094,"P00160042","M","26-35",17,"C","3",0,1,13,16
1004387,"P00214942","F","18-25",4,"B","0",0,8,NA,NA
1001856,"P00142142","M","55+",7,"C","3",1,1,2,15
1004324,"P00101342","M","26-35",5,"A","1",0,6,8,NA
1000949,"P00078542","M","51-55",17,"B","4+",1,1,2,16
1000231,"P00277642","M","26-35",3,"A","1",0,2,3,10
1002891,"P00256642","F","18-25",4,"A","1",0,5,NA,NA
1005711,"P00237542","M","26-35",7,"C","4+",0,1,15,16
1002707,"P00155642","M","55+",13,"A","1",1,8,NA,NA
1003261,"P00266542","M","46-50",20,"B","1",1,2,16,NA
1001164,"P00024342","F","26-35",19,"A","1",1,8,14,NA
1004994,"P00100642","M","46-50",17,"B","4+",0,5,15,NA
1002700,"P00149342","M","26-35",7,"C","2",1,13,16,NA
1005015,"P00169742","M","36-45",6,"B","2",1,1,8,15
1001176,"P00188742","M","55+",1,"C","1",1,8,14,17
1002181,"P00036942","M","26-35",0,"B","4+",1,5,14,NA
1005353,"P00080342","M","26-35",6,"C","4+",1,1,6,8
1005239,"P00037142","M","36-45",7,"B","2",1,1,2,5
1002106,"P00199442","F","18-25",20,"A","3",1,5,9,NA
1002941,"P00158542","M","36-45",12,"B","1",1,5,6,13
1004907,"P00118542","F","51-55",7,"B","0",1,5,8,NA
1003477,"P00101742","F","51-55",1,"A","1",1,12,14,NA
1001988,"P00248742","F","26-35",1,"B","2",0,5,NA,NA
1004302,"P00227642","M","51-55",1,"C","1",0,1,5,14
1002907,"P00320242","F","36-45",5,"A","4+",0,1,8,NA
1004489,"P00312742","M","18-25",4,"B","1",0,15,NA,NA
1001584,"P00029542","M","26-35",19,"B","4+",0,1,2,18
1002185,"P00118742","M","46-50",17,"C","2",1,5,11,NA
1002472,"P00184942","M","26-35",18,"A","1",1,1,8,17
1000556,"P00057942","F","26-35",9,"B","4+",0,1,2,6
1005788,"P00241242","M","26-35",0,"A","4+",0,1,11,15
1002221,"P00364842","M","55+",17,"B","0",1,5,16,NA
1003218,"P00253042","M","55+",6,"C","4+",1,8,NA,NA
1001667,"P00052042","M","51-55",16,"B","4+",0,1,NA,NA
1005925,"P00178342","F","26-35",0,"C","1",1,8,NA,NA
1005300,"P0099342","M","26-35",20,"A","0",0,5,8,NA
1005039,"P00147942","F","36-45",4,"B","2",1,1,16,NA
1001193,"P00021742","M","26-35",12,"C","3",1,5,NA,NA
1005256,"P00101742","M","26-35",16,"B","4+",1,12,14,NA
1002109,"P00289042","M","26-35",16,"B","2",0,8,NA,NA
1000238,"P00276242","F","51-55",7,"B","0",0,8,17,NA
1005940,"P00224142","M","51-55",12,"C","1",1,8,NA,NA
1004215,"P00112442","M","26-35",7,"A","2",0,6,8,NA
1002665,"P00218742","M","36-45",11,"B","1",0,5,NA,NA
1001063,"P00112542","M","36-45",7,"B","1",0,1,11,15
1001603,"P00001742","F","26-35",0,"C","4+",1,8,14,NA
1001553,"P00220442","F","26-35",15,"C","0",0,5,14,NA
1002288,"P00062842","M","0-17",10,"B","2",0,1,2,13
1003005,"P00117942","M","26-35",17,"A","1",0,5,15,NA
1004779,"P00313542","M","46-50",3,"C","2",1,5,8,NA
1004319,"P00250342","M","36-45",7,"C","2",1,16,NA,NA
1001722,"P00367142","M","36-45",0,"C","4+",0,11,NA,NA
1002837,"P00192642","M","18-25",0,"B","1",0,8,17,NA
1003577,"P00000342","F","55+",0,"C","2",0,5,14,NA
1002116,"P0095142","M","18-25",4,"B","4+",1,2,4,NA
1001928,"P00003442","M","0-17",10,"B","1",0,4,5,8
1003656,"P00114042","F","46-50",5,"C","3",1,5,14,NA
1001030,"P00358442","M","26-35",7,"C","2",1,1,15,NA
1005826,"P00111942","M","18-25",4,"A","2",1,8,17,NA
1001554,"P00066442","F","36-45",12,"C","3",1,5,14,NA
1004798,"P00123742","M","26-35",1,"C","4+",0,11,NA,NA
1004014,"P00182142","M","26-35",0,"C","2",1,1,5,6
1003864,"P00184942","M","51-55",20,"C","0",1,1,8,17
1001203,"P00182842","F","26-35",1,"A","3",0,5,NA,NA
1004821,"P00222942","M","18-25",19,"C","1",0,1,2,8
1004521,"P00108542","M","36-45",12,"B","1",0,5,8,14
1000659,"P00014542","F","26-35",0,"C","4+",0,8,NA,NA
1001988,"P00150142","F","26-35",1,"B","2",0,8,NA,NA
1004052,"P00317942","M","26-35",2,"B","0",0,8,16,NA
1003942,"P00308242","M","18-25",4,"B","4+",0,5,8,14
1004676,"P00157542","M","46-50",14,"C","2",1,8,14,NA
1004685,"P00080342","M","36-45",1,"B","2",1,1,6,8
1005100,"P00106742","M","51-55",6,"B","1",1,3,5,NA
1001340,"P00118542","M","26-35",7,"A","2",0,5,8,NA
1002489,"P00295842","F","36-45",9,"B","1",0,5,8,NA
1002898,"P00117442","M","18-25",4,"B","4+",0,5,14,NA
1003135,"P00007942","M","26-35",15,"A","4+",0,8,NA,NA
1000855,"P00057342","F","18-25",2,"A","2",1,4,5,NA
1002931,"P00141842","M","18-25",4,"B","2",0,5,14,NA
1000190,"P00125342","M","26-35",17,"A","1",0,11,NA,NA
1002180,"P00085942","M","26-35",12,"B","3",1,2,4,8
1000712,"P00213042","M","26-35",0,"B","2",0,1,2,15
1000869,"P0095842","M","18-25",20,"A","4+",1,3,4,12
1001722,"P00206742","M","36-45",0,"C","4+",0,11,15,NA
1004799,"P00321942","F","18-25",4,"C","1",0,5,NA,NA
1002856,"P00126642","M","36-45",11,"A","2",0,8,NA,NA
1004673,"P00154642","M","36-45",16,"B","2",1,8,NA,NA
1001728,"P00190742","M","18-25",4,"C","2",0,3,4,9
1001962,"P00307542","F","18-25",1,"B","0",1,1,15,NA
1003841,"P00209742","M","46-50",18,"A","4+",0,1,11,15
1000531,"P00019142","F","18-25",14,"B","0",0,11,15,NA
1000939,"P00266542","F","26-35",20,"C","2",0,2,16,NA
1002656,"P00184942","M","55+",13,"C","2",1,1,8,17
1001040,"P00346642","M","26-35",11,"C","1",1,8,NA,NA
1003513,"P00136542","M","26-35",16,"C","1",0,5,8,NA
1000628,"P00218842","F","36-45",0,"C","2",0,5,NA,NA
1003125,"P00159842","M","26-35",7,"A","1",0,1,16,NA
1003984,"P00173942","M","26-35",7,"C","1",1,1,5,6
1002319,"P00129642","M","36-45",7,"A","1",0,5,NA,NA
1002340,"P00193542","M","36-45",2,"A","2",0,1,2,NA
1003997,"P00201342","M","36-45",17,"B","1",1,1,2,9
1004983,"P00319342","F","46-50",16,"A","1",1,5,8,NA
1004265,"P00241442","M","26-35",12,"C","1",0,2,15,NA
1000734,"P00228642","M","26-35",7,"C","1",1,5,18,NA
1001651,"P00117942","M","26-35",12,"C","1",0,5,15,NA
1004635,"P00001042","M","18-25",4,"B","2",0,1,2,16
1002611,"P00289242","M","26-35",3,"B","4+",0,1,8,NA
1004064,"P00176842","M","46-50",0,"A","1",1,12,14,NA
1002996,"P00057242","M","18-25",0,"B","1",0,5,NA,NA
1005833,"P0097942","F","36-45",0,"C","3",1,8,14,NA
1001418,"P00225642","M","18-25",4,"A","1",1,11,15,NA
1004213,"P00042142","M","36-45",7,"B","4+",0,1,2,6
1004048,"P00068942","F","36-45",1,"B","1",0,5,NA,NA
1005872,"P00062742","M","26-35",17,"C","1",1,8,17,NA
1002116,"P00342642","M","18-25",4,"B","4+",1,1,5,NA
1005521,"P00033542","F","26-35",6,"C","0",0,5,NA,NA
1000059,"P00109542","F","51-55",1,"B","4+",1,8,14,17
1001912,"P00031042","M","26-35",4,"A","1",1,8,NA,NA
1001648,"P00259342","M","51-55",14,"B","3",1,5,9,NA
1004598,"P00270842","F","36-45",3,"C","0",1,5,NA,NA
1003422,"P00207342","M","26-35",5,"B","2",0,5,8,14
1001601,"P00303342","M","26-35",12,"C","2",0,1,16,NA
1004150,"P00275842","M","26-35",0,"B","3",0,2,9,15
1003146,"P00297342","M","26-35",0,"C","2",0,5,NA,NA
1000006,"P00055642","F","51-55",9,"A","1",0,4,5,NA
1003796,"P00289042","M","46-50",14,"C","4+",1,8,NA,NA
1005443,"P0097242","M","26-35",12,"B","2",0,1,16,NA
1004415,"P00142142","M","18-25",0,"B","1",0,1,2,15
1004186,"P00053342","M","26-35",7,"B","1",1,1,2,4
1003577,"P00158842","F","55+",0,"C","2",0,8,14,NA
1000517,"P00034242","F","26-35",14,"A","1",0,5,8,14
1005915,"P00146142","M","18-25",4,"C","0",0,1,2,15
1001974,"P00310842","M","36-45",17,"B","1",0,6,8,10
1002790,"P00184242","M","26-35",20,"A","3",0,9,15,NA
1000508,"P00114942","M","26-35",12,"B","0",0,1,15,16
1004569,"P00159842","M","26-35",0,"C","2",0,1,16,NA
1004363,"P00111242","M","36-45",14,"C","2",1,1,18,NA
1000272,"P00249642","M","18-25",0,"A","1",0,3,5,NA
1001059,"P00223142","F","26-35",0,"B","3",0,5,NA,NA
1003041,"P00220242","M","26-35",4,"A","1",0,3,12,NA
1003483,"P00288942","F","46-50",7,"B","0",1,1,2,5
1000264,"P00115142","M","36-45",0,"B","1",1,1,8,17
1001985,"P00266642","M","46-50",12,"A","2",1,1,8,9
1000575,"P00274942","M","26-35",12,"B","0",1,8,NA,NA
1004524,"P00352842","M","26-35",2,"A","2",1,2,6,15
1003916,"P00114342","M","26-35",4,"A","2",1,1,8,17
1004675,"P00304042","F","18-25",4,"A","2",0,5,NA,NA
1003996,"P00198742","M","18-25",14,"C","1",0,1,2,11
1003105,"P00350442","M","36-45",12,"C","4+",1,2,3,15
1002008,"P00148642","M","26-35",3,"C","0",0,6,10,13
1002435,"P00114942","M","26-35",4,"A","3",1,1,15,16
1000414,"P00313742","M","26-35",0,"C","4+",0,18,NA,NA
1000509,"P00006942","M","26-35",2,"A","0",1,1,5,6
1000173,"P00204942","M","26-35",0,"B","1",1,5,8,NA
1002825,"P00126042","F","26-35",20,"B","1",1,8,14,NA
1004614,"P00296042","F","46-50",1,"B","1",0,8,13,16
1005519,"P00023642","M","36-45",15,"C","3",0,8,12,NA
1005888,"P00121342","M","26-35",20,"B","1",0,1,5,18
1000445,"P00183042","M","46-50",12,"A","1",1,15,16,NA
1000205,"P00289942","M","36-45",12,"A","1",0,3,4,5
1003789,"P00182142","F","26-35",0,"A","0",0,1,5,6
1003756,"P00316642","M","18-25",12,"B","4+",0,4,5,NA
1002344,"P00328142","M","26-35",12,"A","1",0,8,16,NA
1001793,"P00000142","M","26-35",4,"B","1",0,3,4,5
1002627,"P00270242","M","26-35",1,"B","2",1,8,NA,NA
1005504,"P00003242","M","46-50",7,"B","1",1,8,15,NA
1004496,"P00305042","M","46-50",2,"C","4+",0,11,13,16
1002573,"P00114042","M","46-50",16,"C","0",1,5,14,NA
1004821,"P00228642","M","18-25",19,"C","1",0,5,18,NA
1001424,"P00150942","M","36-45",0,"C","2",1,6,11,13
1002776,"P00265542","M","26-35",14,"C","4+",0,5,8,NA
1005720,"P00247042","M","26-35",0,"A","0",0,5,14,NA
1002537,"P00337542","M","36-45",11,"B","0",0,5,14,NA
1001828,"P00014542","M","18-25",4,"B","1",0,8,NA,NA
1001868,"P00085142","M","51-55",11,"C","0",1,5,13,14
1001613,"P00158242","M","18-25",20,"A","1",0,6,8,NA
1004979,"P00359042","M","36-45",2,"B","1",1,2,8,14
1004224,"P00062842","F","46-50",1,"C","1",1,1,2,13
1004180,"P00102342","M","55+",13,"C","1",1,8,14,17
1005497,"P00127742","M","26-35",4,"A","1",1,1,2,15
1004460,"P00078242","M","26-35",14,"C","4+",0,5,NA,NA
1003650,"P00329642","M","26-35",0,"A","2",0,8,14,NA
1002397,"P00053642","F","36-45",11,"B","3",0,7,NA,NA
1003654,"P00274942","M","26-35",17,"B","3",1,8,NA,NA
1003771,"P00258342","M","26-35",1,"B","0",0,11,NA,NA
1000931,"P00075542","F","55+",1,"C","0",0,8,13,NA
1005220,"P00125342","M","26-35",7,"B","4+",0,11,NA,NA
1003625,"P00136542","M","18-25",10,"B","1",0,5,8,NA
1005435,"P00346142","M","46-50",18,"C","4+",0,1,15,NA
1000924,"P00150042","M","51-55",17,"C","1",1,8,NA,NA
1005333,"P00347142","F","26-35",7,"A","4+",0,5,NA,NA
1003503,"P00321342","M","18-25",4,"B","0",0,1,NA,NA
1002826,"P00215442","M","36-45",12,"A","4+",1,15,16,NA
1002063,"P00195442","M","26-35",4,"A","3",0,5,NA,NA
1001225,"P00274642","M","46-50",7,"C","1",1,4,5,NA
1002520,"P00086042","F","55+",2,"C","3",1,8,14,17
1003475,"P00160342","M","26-35",14,"A","1",0,8,NA,NA
1003292,"P00110742","F","51-55",6,"B","3",0,1,2,8
1004414,"P00274942","M","26-35",4,"C","2",0,8,NA,NA
1004470,"P00129342","M","36-45",12,"C","3",1,1,5,15
1001912,"P00235542","M","26-35",4,"A","1",1,11,16,NA
1006039,"P00088742","F","46-50",0,"B","4+",1,5,NA,NA
1002506,"P00041442","F","26-35",14,"A","4+",0,13,14,16
1004213,"P00093642","M","36-45",7,"B","4+",0,6,NA,NA
1004946,"P00311542","F","36-45",1,"B","1",0,5,NA,NA
1005461,"P00209142","M","51-55",0,"B","2",1,5,8,NA
1000278,"P00244442","M","46-50",18,"C","4+",1,11,NA,NA
1005972,"P00120542","F","26-35",20,"B","0",0,8,14,NA
1000059,"P00210942","F","51-55",1,"B","4+",1,5,12,NA
1001542,"P00007542","M","18-25",17,"C","4+",0,15,16,NA
1004001,"P00296242","F","26-35",1,"B","1",1,8,NA,NA
1004522,"P00276342","M","46-50",1,"C","0",1,5,NA,NA
1003727,"P00232742","M","36-45",7,"B","1",0,8,NA,NA
1005256,"P00222042","M","26-35",16,"B","4+",1,1,8,NA
1003389,"P00028542","M","18-25",0,"A","0",0,6,8,14
1005738,"P00001042","M","26-35",12,"A","1",1,1,2,16
1001303,"P00362642","M","26-35",19,"A","4+",0,8,18,NA
1005504,"P00113842","M","46-50",7,"B","1",1,6,8,16
1002907,"P00264042","F","36-45",5,"A","4+",0,4,NA,NA
1001139,"P00155642","M","26-35",1,"C","2",0,8,NA,NA
1001969,"P00028442","F","26-35",3,"B","4+",0,1,8,16
1003401,"P00030942","M","36-45",7,"B","1",0,4,5,9
1005118,"P00168742","M","0-17",10,"B","2",0,1,5,NA
1003829,"P00184742","F","26-35",1,"B","1",0,11,16,NA
1005747,"P00184942","M","26-35",0,"B","4+",1,1,8,17
1000261,"P00258742","M","26-35",20,"A","4+",0,5,NA,NA
1001125,"P00248542","F","18-25",4,"B","2",0,8,16,NA
1004021,"P0096442","M","51-55",20,"B","1",1,4,5,12
1001857,"P00296242","M","0-17",10,"C","3",0,8,NA,NA
1002479,"P00242142","F","26-35",1,"C","2",0,5,9,NA
1000721,"P00117442","F","36-45",9,"B","1",0,5,14,NA
1003857,"P00356742","M","18-25",14,"C","4+",0,5,NA,NA
1001181,"P0095442","M","36-45",7,"A","3",1,4,5,13
1003750,"P00265242","F","18-25",4,"C","2",1,5,8,NA
1001328,"P00120042","M","36-45",14,"A","1",0,1,2,NA
1005256,"P00133442","M","26-35",16,"B","4+",1,1,16,NA
1001369,"P00106042","M","26-35",5,"B","1",1,5,NA,NA
1000278,"P00218542","M","46-50",18,"C","4+",1,11,15,NA
1005513,"P00284142","M","36-45",1,"C","2",1,3,4,NA
1005547,"P00075942","F","18-25",4,"A","3",1,5,14,NA
1000620,"P00190242","M","18-25",0,"A","3",0,4,5,NA
1003437,"P00270242","F","26-35",0,"C","2",1,8,NA,NA
1001556,"P00358442","M","18-25",4,"A","3",1,1,15,NA
1003716,"P00042842","M","18-25",12,"B","3",1,5,NA,NA
1000180,"P00058042","M","46-50",12,"C","4+",0,8,16,NA
1002570,"P00265242","F","55+",14,"C","0",1,5,8,NA
1000632,"P00249542","M","46-50",17,"C","2",0,1,5,15
1002986,"P00284642","M","26-35",4,"A","2",1,5,8,NA
1005838,"P00329642","F","46-50",7,"B","0",1,8,14,NA
1002749,"P00323942","M","26-35",12,"A","3",0,8,15,NA
1005457,"P00277642","M","18-25",12,"A","1",1,2,3,10
1000461,"P00080042","M","51-55",7,"B","0",0,5,14,NA
1002146,"P00216142","M","18-25",2,"C","3",1,1,16,NA
1005143,"P00057742","M","18-25",4,"C","3",1,2,8,18
1003589,"P00277842","F","46-50",0,"B","1",1,1,NA,NA
1004566,"P00019342","M","36-45",17,"C","1",0,1,6,15
1004858,"P00262342","M","26-35",1,"C","2",0,15,16,NA
1005659,"P00241642","M","26-35",0,"C","3",1,1,2,11
1001449,"P00035942","M","36-45",20,"A","1",1,1,5,18
1002414,"P00025442","M","26-35",1,"C","4+",1,1,2,9
1006036,"P00120542","F","26-35",15,"B","4+",1,8,14,NA
1002230,"P00048542","F","46-50",1,"B","4+",1,8,14,NA
1005011,"P00036142","M","18-25",4,"B","1",0,5,NA,NA
1003018,"P00279542","M","36-45",0,"B","0",0,8,NA,NA
1003904,"P0096942","M","0-17",10,"C","1",0,3,4,NA
1005026,"P00052942","M","26-35",17,"B","1",1,5,NA,NA
1003677,"P00231942","F","26-35",12,"C","1",0,11,NA,NA
1001078,"P00242042","F","46-50",9,"C","1",1,8,14,NA
1005803,"P00003442","M","0-17",10,"C","1",0,4,5,8
1002125,"P00248942","M","36-45",3,"C","0",0,1,6,14
1003732,"P00176742","M","26-35",17,"B","0",1,8,14,NA
1002842,"P00101942","M","36-45",17,"C","4+",0,8,17,NA
1003462,"P00150942","F","26-35",4,"B","3",0,6,11,13
1001706,"P00334242","M","26-35",20,"B","1",1,1,8,NA
1003491,"P00104842","M","26-35",16,"B","1",0,8,NA,NA
1003825,"P00117842","M","18-25",1,"B","0",0,5,13,16
1000329,"P00116242","M","36-45",7,"A","1",0,8,15,NA
1003526,"P00189842","M","36-45",2,"B","1",1,3,4,5
1004614,"P00116142","F","46-50",1,"B","1",0,10,13,16
1003569,"P00250842","F","18-25",2,"B","1",0,8,NA,NA
1004071,"P00054042","M","26-35",17,"C","3",1,18,NA,NA
1002304,"P00322042","M","46-50",12,"B","2",1,5,8,NA
1004810,"P00111242","M","18-25",12,"B","0",0,1,18,NA
1001134,"P00366542","M","18-25",20,"C","1",0,5,NA,NA
1000899,"P00310042","F","26-35",1,"B","3",1,5,8,NA
1001790,"P00010242","M","26-35",0,"C","1",0,5,NA,NA
1005301,"P00057642","M","26-35",17,"C","1",1,1,15,16
1000123,"P00326542","M","36-45",9,"B","4+",1,5,NA,NA
1001356,"P00335742","F","18-25",4,"B","2",0,5,NA,NA
1001530,"P00064042","M","26-35",4,"A","1",1,3,4,12
1002665,"P00000242","M","36-45",11,"B","1",0,2,4,9
1000346,"P00010542","F","26-35",0,"B","2",0,2,4,5
1003761,"P00350442","M","26-35",17,"C","2",1,2,3,15
1005593,"P00134142","M","51-55",16,"A","1",1,5,NA,NA
1001322,"P00085442","M","55+",0,"A","0",0,12,14,NA
1005321,"P00303842","M","26-35",4,"C","0",0,5,8,14
1004343,"P00005042","M","26-35",12,"C","1",1,6,16,NA
1004725,"P00001342","M","36-45",5,"A","2",0,3,4,NA
1004018,"P00127442","F","46-50",20,"C","2",1,1,2,15
1002931,"P00046642","M","18-25",4,"B","2",0,1,NA,NA
1002221,"P00003242","M","55+",17,"B","0",1,8,15,NA
1002106,"P00361342","F","18-25",20,"A","3",1,5,NA,NA
1001391,"P00081142","M","36-45",15,"C","0",1,6,8,14
1000022,"P00237642","M","18-25",15,"A","4+",0,5,14,NA
1004291,"P00173042","M","36-45",14,"A","1",0,13,15,16
1005107,"P00120842","F","46-50",0,"B","0",0,8,17,NA
1003510,"P00265242","F","18-25",4,"B","1",1,5,8,NA
1002857,"P00124242","M","26-35",0,"B","2",0,11,14,NA
1004946,"P00181842","F","36-45",1,"B","1",0,11,NA,NA
1004277,"P00303342","M","36-45",16,"A","0",0,1,16,NA
1001889,"P00159942","M","18-25",14,"B","2",0,5,NA,NA
1005042,"P00043142","F","18-25",2,"A","4+",1,5,14,NA
1004645,"P00091642","F","51-55",6,"C","1",1,14,17,NA
1002693,"P00288042","M","55+",13,"C","1",0,8,NA,NA
1000331,"P00023142","M","26-35",7,"B","1",0,5,14,NA
1003292,"P00335242","F","51-55",6,"B","3",0,5,8,NA
1005686,"P00211142","M","55+",16,"A","1",1,5,NA,NA
1001950,"P00182542","M","26-35",12,"C","1",0,5,11,NA
1000123,"P00223742","M","36-45",9,"B","4+",1,2,4,8
1003367,"P00108242","M","51-55",16,"A","1",1,7,NA,NA
1003731,"P00346342","M","26-35",17,"C","2",0,1,15,NA
1002734,"P00083942","F","18-25",4,"C","1",0,12,14,NA
1003576,"P00320242","M","51-55",7,"B","3",1,1,8,NA
