"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours"
10146,"city_99",0.915,"Male","Has","No","Graduate","STEM","4","<10","Pvt Ltd","2",46
30129,"city_16",0.91,"Male","No","Full","High","","5","","","1",34
19711,"city_67",0.855,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd","4",138
28857,"city_114",0.926,"Male","Has","No","High","","11","10/49","Pvt Ltd","2",25
31068,"city_103",0.92,"Male","No","Full","Graduate","STEM","5","10/49","NGO","1",113
10268,"city_61",0.913,"Male","No","Full","High","","2","500-999","Public Sector","2",26
22548,"city_165",0.903,"Male","Has","No","Graduate","Other","16","100-500","Other","never",174
29222,"city_21",0.624,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd","1",122
3770,"city_103",0.92,"Male","Has","No","Graduate","STEM","6","","Public Sector","2",116
21438,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd","2",9
20490,"city_114",0.926,"Male","Has","No","High","","6","1000-4999","Pvt Ltd","3",15
21620,"city_21",0.624,"Female","Has","Full","Graduate","STEM","3","50-99","Pvt Ltd","1",15
22232,"city_103",0.92,"Male","Has","No","Phd","STEM","18","10/49","Early Stage Startup","1",174
23000,"city_103",0.92,"Male","No","No","Graduate","STEM",">20","","",">4",66
17036,"city_94",0.698,"Male","Has","No","Graduate","STEM","5","","",">4",112
19444,"city_134",0.698,"Male","No","Full","Graduate","STEM","5","","","1",136
28502,"city_13",0.827,"Male","No","No","Graduate","STEM","12","50-99","Pvt Ltd","1",51
9867,"city_103",0.92,"Male","Has","No","Graduate","Humanities",">20","","","3",22
13099,"city_71",0.884,"Male","Has","No","Masters","STEM","16","50-99","Pvt Ltd","2",26
25647,"city_173",0.878,"Male","No","Full","Graduate","STEM","7","","","1",52
21590,"city_21",0.624,"Male","No","Full","Graduate","STEM","2","<10","Pvt Ltd","1",46
8656,"city_150",0.698,"Male","Has","No","High","","4","<10","Pvt Ltd","1",34
1892,"city_103",0.92,"Male","Has","No","Masters","STEM","2","","","1",33
18508,"city_28",0.939,"Male","Has","No","Masters","STEM","15","10000+","Pvt Ltd",">4",7
27331,"city_44",0.725,"Male","No","No","Masters","STEM","8","","","2",10
30613,"city_160",0.92,"Male","No","Full","Graduate","STEM","6","","","1",9
27275,"city_21",0.624,"Male","Has","No","Graduate","STEM","20","","","2",43
29597,"city_21",0.624,"Male","Has","No","Graduate","STEM","<1","50-99","Pvt Ltd","1",55
29526,"city_115",0.789,"Male","Has","No","Graduate","STEM","14","10/49","Pvt Ltd",">4",42
13200,"city_104",0.924,"Male","No","Full","High","","7","","","4",148
5690,"city_67",0.855,"Male","Has","No","Graduate","STEM","11","","","4",109
2141,"city_21",0.624,"Male","Has","No","Graduate","STEM","12","10000+","Pvt Ltd",">4",14
14778,"city_21",0.624,"Male","Has","No","Graduate","Other","1","<10","Pvt Ltd","never",19
4298,"city_83",0.923,"Male","No","Part","Graduate","STEM","9","","",">4",4
19579,"city_21",0.624,"Male","Has","Full","Masters","STEM","3","50-99","Pvt Ltd","1",15
33167,"city_21",0.624,"Male","Has","No","Masters","STEM","4","10/49","Pvt Ltd","1",194
21319,"city_21",0.624,"Male","No","Full","Graduate","STEM","1","100-500","Pvt Ltd","1",52
21134,"city_70",0.698,"Male","No","Part","Graduate","STEM","4","","","2",7
4081,"city_114",0.926,"Female","Has","No","Graduate","STEM","15","100-500","Pvt Ltd","2",5
22845,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","100-500","Pvt Ltd","3",166
30833,"city_21",0.624,"Male","No","Full","High","","2","","","never",28
17142,"city_160",0.92,"Female","No","Full","High","","9","","","1",105
10785,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","","","1",56
32262,"city_158",0.766,"Male","No","Full","Graduate","STEM","3","","","1",210
16544,"city_16",0.91,"Male","No","Full","Graduate","STEM","3","100-500","Pvt Ltd","3",18
25633,"city_128",0.527,"Male","Has","No","High","","2","100-500","","never",7
9015,"city_103",0.92,"Male","No","Full","Graduate","STEM","4","","","1",34
33076,"city_145",0.555,"Male","No","No","Graduate","Business Degree","4","","","never",60
26297,"city_21",0.624,"Male","Has","No","Graduate","STEM","9","<10","Early Stage Startup","2",54
17568,"city_104",0.924,"Male","No","Full","Graduate","Other","13","","","1",29
27107,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","1",46
31204,"city_16",0.91,"Male","No","Part","Graduate","STEM","5","10/49","Pvt Ltd","1",30
32877,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","",">4",40
23386,"city_100",0.887,"Male","No","Full","Graduate","STEM","7","","",">4",156
22075,"city_103",0.92,"Male","Has","No","Graduate","Humanities","1","","","1",8
19289,"city_103",0.92,"Male","No","Full","High","","4","1000-4999","Pvt Ltd","1",95
8824,"city_103",0.92,"Male","Has","No","Graduate","STEM","18","100-500","Funded Startup","1",13
9600,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","10000+","Public Sector",">4",11
12357,"city_173",0.878,"Male","Has","No","Graduate","STEM",">20","","","4",60
24915,"city_21",0.624,"Male","Has","Full","Graduate","STEM","6","10/49","Pvt Ltd","1",232
4142,"city_103",0.92,"Male","Has","No","Masters","STEM","13","1000-4999","NGO",">4",30
16008,"city_128",0.527,"Female","No","Full","High","","<1","","","never",48
26919,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","500-999","Pvt Ltd","1",46
16770,"city_16",0.91,"Female","No","No","Masters","STEM","3","<10","Early Stage Startup","1",59
5163,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","1",3
20868,"city_104",0.924,"Male","Has","No","Phd","STEM","9","100-500","Pvt Ltd","1",11
8951,"city_103",0.92,"Female","No","Full","Graduate","Humanities","<1","","","3",37
15217,"city_103",0.92,"Male","No","Full","Graduate","STEM","7","","","never",44
31089,"city_114",0.926,"Male","Has","Full","Graduate","STEM","7","","","2",21
10615,"city_123",0.738,"Male","Has","No","Graduate","STEM","14","1000-4999","Pvt Ltd","2",29
19354,"city_103",0.92,"Male","Has","No","Masters","STEM",">20","","","3",8
28022,"city_21",0.624,"Male","Has","Full","Masters","STEM","1","10/49","Pvt Ltd","1",24
27631,"city_114",0.926,"Male","Has","No","High","","8","10/49","Pvt Ltd","never",50
31665,"city_103",0.92,"Female","No","Full","Masters","STEM",">20","","NGO","4",46
29993,"city_75",0.939,"Male","Has","No","Graduate","STEM",">20","","","1",56
2738,"city_21",0.624,"Male","Has","No","Graduate","STEM","12","5000-9999","","1",87
1548,"city_101",0.558,"Male","Has","No","Graduate","STEM","3","<10","Early Stage Startup","never",61
18802,"city_114",0.926,"Male","No","No","Graduate","Humanities","14","","","1",24
19513,"city_143",0.74,"Male","No","No","Graduate","STEM","11","50-99","Pvt Ltd","2",53
30376,"city_149",0.689,"Male","No","Full","Graduate","STEM","2","","","never",44
33102,"city_61",0.913,"Male","No","Full","Masters","STEM","4","","","1",23
2350,"city_21",0.624,"Male","Has","Full","Graduate","STEM","13","10/49","Pvt Ltd","2",145
16194,"city_103",0.92,"Male","Has","No","Masters","STEM","17","100-500","Pvt Ltd","4",2
27655,"city_114",0.926,"Male","Has","No","Masters","STEM",">20","5000-9999","Pvt Ltd","1",116
29352,"city_21",0.624,"Female","No","Full","Masters","STEM","2","","","1",104
17560,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd",">4",100
17201,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","100-500","Pvt Ltd","never",2
27007,"city_103",0.92,"Male","Has","No","Masters","Arts",">20","","","1",13
11137,"city_114",0.926,"Female","No","Full","High","","10","10/49","Early Stage Startup","1",74
26499,"city_160",0.92,"Male","Has","","Graduate","STEM",">20","","",">4",50
29639,"city_136",0.897,"Male","Has","No","Graduate","Business Degree","6","1000-4999","Pvt Ltd","1",130
16060,"city_27",0.848,"Male","No","Full","High","","1","","","never",56
31163,"city_21",0.624,"Male","Has","Full","Graduate","STEM","7","10/49","Pvt Ltd","4",78
12216,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","1",61
33306,"city_50",0.896,"Male","No","Full","Masters","STEM","10","","","4",34
32755,"city_21",0.624,"Male","Has","No","Graduate","STEM","10","","",">4",59
24012,"city_103",0.92,"Male","No","No","Graduate","STEM","6","","","1",92
33261,"city_160",0.92,"Male","No","Full","High","","9","","","4",44
2242,"city_21",0.624,"Male","No","Full","Graduate","STEM","3","","Pvt Ltd","never",254
28367,"city_103",0.92,"Male","Has","No","Graduate","STEM","16","","","1",25
23299,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",23
15424,"city_21",0.624,"Male","No","No","Graduate","STEM","13","","","never",63
1774,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","500-999","Pvt Ltd","4",62
10644,"city_21",0.624,"Male","Has","No","Masters","STEM","<1","50-99","Pvt Ltd","1",26
11756,"city_21",0.624,"Male","Has","No","Graduate","STEM","10","","","1",162
16364,"city_21",0.624,"Male","Has","No","Masters","STEM","9","100-500","Pvt Ltd",">4",36
9553,"city_21",0.624,"Female","Has","No","Graduate","STEM","8","1000-4999","Pvt Ltd","2",220
7418,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","3",94
26029,"city_160",0.92,"Male","Has","No","Graduate","STEM","15","","","2",112
23479,"city_89",0.925,"Male","No","Full","Graduate","STEM","4","","","1",132
10546,"city_70",0.698,"Male","No","Full","High","","10","10/49","Early Stage Startup","1",102
1884,"city_46",0.762,"Male","Has","No","Graduate","STEM","7","500-999","Pvt Ltd","2",43
24607,"city_103",0.92,"Male","No","Full","Graduate","STEM","5","","","1",22
24014,"city_42",0.563,"Male","Has","No","Masters","STEM","6","50-99","Pvt Ltd","1",103
28706,"city_16",0.91,"Male","No","No","Graduate","No Major","5","","","1",118
5302,"city_11",0.55,"Male","Has","No","Graduate","STEM","4","10/49","Pvt Ltd","2",23
20521,"city_21",0.624,"Male","Has","No","Graduate","STEM","12","50-99","Pvt Ltd","1",98
29927,"city_175",0.776,"Male","No","Full","Graduate","STEM","2","","","never",9
23019,"city_90",0.698,"Male","Has","","Graduate","STEM","12","50-99","","4",97
23368,"city_21",0.624,"Male","No","Full","High","","7","","","1",38
23659,"city_21",0.624,"Male","No","Full","High","","3","","","1",51
3464,"city_103",0.92,"Male","Has","No","Masters","STEM","2","100-500","Pvt Ltd","1",22
1598,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","4",34
2406,"city_114",0.926,"Male","Has","No","Graduate","STEM","12","<10","Pvt Ltd","1",19
21609,"city_11",0.55,"Male","Has","No","Graduate","STEM","8","50-99","Pvt Ltd","1",196
21357,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","10000+","Pvt Ltd","never",30
18571,"city_21",0.624,"Female","Has","","Masters","STEM","7","50-99","Pvt Ltd","1",12
20581,"city_21",0.624,"Male","Has","Full","Graduate","STEM","1","10/49","Public Sector","1",48
25772,"city_103",0.92,"Male","Has","No","Phd","Arts","1","50-99","Funded Startup","1",62
5892,"city_159",0.843,"Male","Has","Part","Graduate","STEM","6","<10","Pvt Ltd","1",24
17219,"city_21",0.624,"Male","No","Full","Graduate","STEM","1","50-99","Pvt Ltd","1",260
20402,"city_21",0.624,"Male","Has","No","Graduate","STEM","3","50-99","Funded Startup","2",58
3718,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","2",46
2608,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","10000+","Pvt Ltd","1",116
22448,"city_43",0.516,"Male","Has","No","Graduate","STEM","13","<10","Early Stage Startup",">4",36
1866,"city_70",0.698,"Male","Has","No","Graduate","STEM","3","","","1",47
28184,"city_21",0.624,"Male","Has","Full","Graduate","STEM","<1","100-500","Pvt Ltd","never",284
18474,"city_160",0.92,"Male","No","Full","Graduate","STEM","2","","","1",19
79,"city_100",0.887,"Male","Has","No","Graduate","STEM",">20","","","4",42
28881,"city_11",0.55,"Male","Has","No","Graduate","STEM","<1","","Pvt Ltd","1",41
5198,"city_21",0.624,"Male","Has","No","Masters","STEM","5","10/49","Pvt Ltd","2",52
14411,"city_21",0.624,"Male","Has","Full","Masters","STEM","1","50-99","Pvt Ltd","1",50
25379,"city_114",0.926,"Male","No","No","Masters","Humanities","2","100-500","Public Sector","2",30
24269,"city_71",0.884,"Male","Has","No","High","","19","<10","Pvt Ltd","2",7
13381,"city_114",0.926,"Male","Has","No","Graduate","STEM","9","100-500","Pvt Ltd",">4",95
11657,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",4
21311,"city_21",0.624,"Female","No","No","Masters","STEM","<1","10/49","Pvt Ltd","1",6
6535,"city_21",0.624,"Female","Has","No","Graduate","STEM","5","500-999","Pvt Ltd","1",100
18413,"city_103",0.92,"Male","No","No","Graduate","STEM","<1","","","never",23
31221,"city_103",0.92,"Male","Has","No","Masters","STEM",">20","","","2",92
4638,"city_11",0.55,"Male","Has","Part","High","","4","","","1",32
29787,"city_102",0.804,"Male","No","Full","High","","11","","","never",64
14943,"city_16",0.91,"Male","Has","No","Masters","STEM","12","1000-4999","Pvt Ltd",">4",36
16529,"city_11",0.55,"Female","No","Full","Graduate","STEM","<1","","","2",63
24916,"city_100",0.887,"Male","No","Part","Graduate","STEM","3","","","never",32
15213,"city_103",0.92,"Male","Has","No","Graduate","STEM","13","10000+","Pvt Ltd","1",94
6004,"city_71",0.884,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd","1",10
5379,"city_74",0.579,"Male","Has","No","Graduate","STEM","7","100-500","Pvt Ltd","2",5
21259,"city_160",0.92,"Male","No","Full","Graduate","STEM","1","50-99","NGO","1",39
17058,"city_36",0.893,"Male","No","No","Graduate","STEM","2","","","1",45
13261,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",14
31649,"city_143",0.74,"Male","Has","Full","High","","<1","","","1",35
7836,"city_21",0.624,"Male","Has","No","Graduate","STEM","2","","","never",123
25683,"city_21",0.624,"Male","Has","No","Graduate","STEM","11","10/49","Early Stage Startup","1",38
5878,"city_93",0.865,"Male","Has","No","Graduate","STEM","10","50-99","Pvt Ltd","2",142
23293,"city_21",0.624,"Female","No","Full","High","","3","","","never",42
28928,"city_103",0.92,"Male","Has","No","Graduate","Arts","16","","","1",127
23058,"city_160",0.92,"Female","No","No","Graduate","Humanities","2","","","1",75
5251,"city_21",0.624,"Male","No","Part","Graduate","STEM","7","","","never",24
26693,"city_149",0.689,"Male","Has","No","Graduate","Arts","4","","","4",72
2545,"city_21",0.624,"Female","Has","Full","Masters","STEM","8","500-999","Pvt Ltd","2",69
23796,"city_90",0.698,"Male","No","No","Masters","STEM","13","","","3",37
19893,"city_106",0.698,"Male","Has","No","Masters","STEM","6","","","1",98
19910,"city_73",0.754,"Male","Has","Part","Graduate","STEM","7","","","1",290
3462,"city_103",0.92,"Male","No","Full","Masters","STEM","4","50-99","Pvt Ltd","1",7
30551,"city_75",0.939,"Male","No","No","Graduate","STEM","4","","Pvt Ltd","never",7
18773,"city_133",0.742,"Male","No","Full","Graduate","STEM","2","","","never",220
15659,"city_21",0.624,"Male","No","Full","High","","1","","","never",108
5848,"city_102",0.804,"Male","Has","No","Phd","STEM","<1","100-500","Pvt Ltd","2",248
32778,"city_83",0.923,"Male","Has","No","Graduate","STEM","4","50-99","Funded Startup","1",17
29605,"city_105",0.794,"Female","No","No","Graduate","Business Degree","<1","","","1",12
32400,"city_107",0.518,"Male","No","Full","Graduate","STEM","4","","","1",21
4977,"city_21",0.624,"Male","No","Full","Graduate","STEM","4","","Pvt Ltd","never",48
1944,"city_21",0.624,"Male","No","No","Graduate","STEM","4","<10","Early Stage Startup","1",23
4317,"city_103",0.92,"Male","No","Full","Graduate","STEM","10","","Pvt Ltd","never",41
17364,"city_128",0.527,"Male","No","No","Graduate","Other","5","","","1",17
24893,"city_89",0.925,"Male","Has","No","Graduate","STEM","9","10/49","Funded Startup","2",42
6229,"city_114",0.926,"Male","No","Full","Graduate","STEM","1","10/49","Funded Startup","1",139
11914,"city_11",0.55,"Male","No","No","High","","<1","","","never",68
30268,"city_103",0.92,"Male","No","No","Graduate","No Major","<1","","","1",10
11578,"city_21",0.624,"Male","No","No","Graduate","STEM","<1","","","never",128
11038,"city_101",0.558,"Male","No","Full","Graduate","STEM","9","","","never",37
25020,"city_11",0.55,"Male","Has","No","Graduate","STEM","4","5000-9999","Public Sector","2",29
33318,"city_103",0.92,"Male","Has","No","Graduate","Other","5","100-500","Pvt Ltd",">4",91
23747,"city_21",0.624,"Male","No","Full","Graduate","STEM","5","","","never",130
14922,"city_21",0.624,"Male","Has","No","Graduate","STEM","3","1000-4999","Pvt Ltd","2",138
29136,"city_103",0.92,"Male","No","Full","Graduate","STEM","9","500-999","","1",5
28820,"city_21",0.624,"Male","Has","No","Masters","STEM","4","100-500","Pvt Ltd","1",32
16304,"city_21",0.624,"Male","Has","No","Graduate","STEM","2","<10","Pvt Ltd","1",56
24964,"city_21",0.624,"Male","Has","Full","Masters","STEM","2","1000-4999","Pvt Ltd","1",34
8946,"city_76",0.698,"Male","No","No","Graduate","STEM","4","50-99","Pvt Ltd","1",16
28124,"city_21",0.624,"Male","Has","No","Graduate","STEM",">20","10/49","Pvt Ltd","never",14
14316,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","4",44
24090,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","1000-4999","Pvt Ltd","1",15
18078,"city_21",0.624,"Male","No","Full","Graduate","STEM","4","","","1",16
8817,"city_26",0.698,"Male","Has","Part","Graduate","STEM","11","","","never",152
10897,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","4",104
17207,"city_21",0.624,"Male","No","No","Graduate","STEM","<1","","","never",84
12285,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","never",28
1201,"city_103",0.92,"Male","Has","Full","Masters","STEM","8","","Public Sector","never",125
7963,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","5000-9999","Pvt Ltd","1",57
7450,"city_103",0.92,"Male","Has","No","Masters","STEM","16","100-500","Pvt Ltd","2",24
17618,"city_90",0.698,"Male","Has","No","Masters","STEM",">20","","","1",124
2775,"city_90",0.698,"Male","Has","No","Graduate","STEM","13","<10","Funded Startup","1",308
9722,"city_21",0.624,"Male","Has","No","Graduate","STEM","15","","","2",55
