"Date","Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday"
2016-02-29,"PearceRAAF",16.6,27.6,0,"SSW",43,"WSW","SSW",11,20,64,49,1016.3,1016.1,2,NA,21.6,25.3,"No"
2016-03-01,"PearceRAAF",13.7,28.6,0,"WSW",50,"SSW","SSW",9,28,67,39,1019.8,1016.9,NA,NA,20.5,26.1,"No"
2016-03-02,"PearceRAAF",12.2,35.1,0,"E",43,"ESE","S",15,11,50,21,1018.9,1014.8,NA,NA,23.3,34,"No"
2016-03-03,"PearceRAAF",12.4,30,0,"WSW",46,"WNW","WSW",4,26,76,50,1016.9,1015.5,NA,NA,19.3,25.9,"No"
2016-03-04,"PearceRAAF",13.6,29.6,0,"SW",43,"S","WSW",17,28,63,43,1019.9,1015.9,NA,NA,20.5,27.7,"No"
2016-03-05,"PearceRAAF",16.7,30.9,0,"E",39,"E","ESE",19,20,54,27,1019,1015.4,NA,NA,22.4,29.2,"No"
2016-03-06,"PearceRAAF",16.7,32.8,0,"ESE",52,"E","ESE",26,20,57,31,1019.1,1016.1,NA,1,23.5,31.9,"No"
2016-03-07,"PearceRAAF",19.6,34,0,"E",63,"E","ESE",37,20,56,26,1018.3,1015.4,NA,NA,24.1,32.5,"No"
2016-03-08,"PearceRAAF",19.5,36,0,"WSW",43,"ENE","SSE",13,7,39,20,1015.7,1011.5,0,NA,27,34.7,"No"
2016-03-09,"PearceRAAF",15.3,39.4,0,"ENE",43,"ENE","WSW",30,28,34,18,1012.6,1009.2,NA,1,28.5,36.7,"No"
2016-03-10,"PearceRAAF",13.2,33.7,0,"SW",39,"S","SW",9,26,59,23,1012.4,1010,8,NA,23.4,30.5,"No"
2016-03-11,"PearceRAAF",16.7,33,0,"SW",41,"SSE","WSW",13,28,48,39,1015.4,1012.5,1,NA,24.1,30.4,"No"
2016-03-12,"PearceRAAF",18.3,36.4,0,"ESE",41,"ENE","ESE",17,15,53,28,1015.7,1011.6,NA,NA,25.3,35.5,"No"
2016-03-13,"PearceRAAF",18,40.1,0,"E",46,"E","E",24,15,35,16,1014,1011.2,NA,NA,30.1,38,"No"
2016-03-14,"PearceRAAF",26.9,40.9,0,"ENE",57,"NE","NE",19,22,28,15,1013.4,1008.5,3,5,31.8,39.7,"No"
2016-03-15,"PearceRAAF",20.5,35.5,0,"WNW",41,"NNE","W",6,26,77,55,1009.8,1006.7,NA,7,25,29.4,"No"
2016-03-16,"PearceRAAF",19.3,29,0,"SW",41,"S","SW",28,28,63,42,1011.6,1009.5,5,4,22.1,26.3,"No"
2016-03-17,"PearceRAAF",16,29.1,0,"ESE",56,"ESE","ESE",28,24,49,28,1015.6,1011.2,0,1,19.9,27.3,"No"
2016-03-18,"PearceRAAF",16.5,31.1,0,"ESE",48,"ESE","ESE",26,24,51,32,1013.4,1009.8,NA,NA,21.2,29.6,"No"
2016-03-19,"PearceRAAF",20.4,24,0,"E",52,"ESE","SSE",11,19,54,89,1011,1008.2,8,8,21.7,20.2,"No"
2016-03-20,"PearceRAAF",16.8,32.1,35.2,"E",31,"E","E",11,22,68,41,1013.3,1009.9,NA,NA,23.8,31,"Yes"
2016-03-21,"PearceRAAF",19.7,34.5,0,"SW",39,"ENE","SW",13,24,47,40,1011.3,1008.4,5,NA,28.3,31,"No"
2016-03-22,"PearceRAAF",20.7,27.2,0,"ESE",37,"ESE","ESE",11,24,68,58,1012,1011,7,8,23.3,25.3,"No"
2016-03-23,"PearceRAAF",19,25.5,0,"E",46,"ESE","SE",19,26,71,60,1017.1,1016,8,5,21.5,24.9,"No"
2016-03-24,"PearceRAAF",18.8,27.6,0,"E",54,"ESE","ESE",19,24,71,54,1022.3,1019.6,8,NA,21.5,26.4,"No"
2016-03-25,"PearceRAAF",21.1,32.3,0,"E",59,"E","WSW",30,6,60,46,1019.9,1017.5,NA,NA,25.7,32.2,"No"
2016-03-26,"PearceRAAF",20.3,22.3,14.8,"E",33,"E","ESE",9,11,91,92,1019.7,1016.8,8,8,21.1,21.5,"Yes"
2016-03-27,"PearceRAAF",15.9,22.4,51.8,"SE",43,"SE","SE",24,31,83,61,1018.4,1018,7,7,16.9,21.4,"Yes"
2016-03-28,"PearceRAAF",13.8,25.3,0,"E",37,"ESE","SE",17,20,68,46,1023.9,1021.6,4,1,19.4,24.5,"No"
2016-03-29,"PearceRAAF",12.6,28.5,0,"ESE",31,"E","E",19,19,60,32,1025.4,1021.8,0,1,21.3,27.6,"No"
2016-03-30,"PearceRAAF",13.3,30,0,"NE",26,"NNE",NA,13,NA,51,NA,1023.1,NA,NA,NA,23.6,NA,"No"
2016-03-31,"PearceRAAF",12.2,27.4,0,"WSW",35,"S","SW",11,24,73,57,1016.4,1014.2,NA,NA,19.2,25.1,"No"
2016-04-01,"PearceRAAF",13.5,26.2,0,"SSW",30,"NNW","SSW",6,17,76,58,1018.2,1016.6,8,NA,20.6,24.4,"No"
2016-04-02,"PearceRAAF",12.5,31.1,0,"E",24,"E","S",11,7,66,34,1022.5,1018.7,NA,NA,21.6,30,"No"
2016-04-03,"PearceRAAF",15,34.3,0,"WSW",31,"E","WNW",9,9,51,28,1020.6,1016.4,NA,NA,25,33.5,"No"
2016-04-04,"PearceRAAF",13.6,25.9,0,"SW",41,"S","SW",9,24,80,58,1018,1015.5,7,1,20.2,25.5,"No"
2016-04-05,"PearceRAAF",12.7,22.2,0,"SE",44,"SSE","SSE",26,26,55,35,1024,1022.6,NA,NA,17.3,21.3,"No"
2016-04-06,"PearceRAAF",11.8,24.2,0,"E",44,"E","ESE",24,24,48,33,1028.2,1024.8,NA,NA,17.3,23.3,"No"
2016-04-07,"PearceRAAF",14,25.6,0,"E",39,"E","SSE",17,15,60,32,1025.5,1020.9,NA,NA,16.9,24.6,"No"
2016-04-08,"PearceRAAF",16.3,25.4,0,"E",30,"E","NE",17,11,46,44,1018.3,1016.3,NA,NA,20.5,24.9,"No"
2016-04-09,"PearceRAAF",17.5,25,0.4,"E",46,"E","ENE",13,20,80,61,1019.8,1017.3,6,8,18.6,23.2,"No"
2016-04-10,"PearceRAAF",17.2,27,14.2,"E",59,"E","E",35,28,67,53,1020.2,1018,7,1,20.7,26.3,"Yes"
2016-04-11,"PearceRAAF",19.5,21.9,0.2,"ENE",61,"ENE","ENE",31,22,73,89,1020.4,1021.9,NA,7,21.5,19.6,"No"
2016-04-12,"PearceRAAF",19,26.6,8,"NNW",28,"N","WSW",9,9,86,87,1022,1018.8,8,8,21.2,23,"Yes"
2016-04-13,"PearceRAAF",18.7,26.7,1.6,"SW",26,"WNW","SW",6,17,95,67,1020.1,1018.2,8,1,21.2,25.5,"Yes"
2016-04-14,"PearceRAAF",12.5,24.2,0.2,"S",30,"SSW","S",7,19,95,66,1022.7,1021.3,NA,7,17.9,22.7,"No"
2016-04-15,"PearceRAAF",13.2,25.7,0,"ENE",44,"ESE","E",17,20,74,53,1024.9,1021.4,2,3,19.8,24.8,"No"
2016-04-16,"PearceRAAF",19.2,32.6,0,"E",56,"ENE","W",24,28,60,44,1017.5,1014.5,NA,5,22.8,29.3,"No"
2016-04-17,"PearceRAAF",16.6,25.5,0,"WNW",31,"N","NNW",9,19,97,71,1017.3,1014.5,7,8,19.4,24.4,"No"
2016-04-18,"PearceRAAF",14.6,22,3.2,"S",28,"N","W",7,19,93,73,1016.6,1014.1,5,7,18.9,21.1,"Yes"
2016-04-19,"PearceRAAF",15.4,24.5,17.6,"SW",50,"NNW","SW",4,17,92,62,1015.1,1014.8,NA,1,18,23.9,"Yes"
2016-04-20,"PearceRAAF",10.6,24.7,0,"SSW",24,"E","S",7,13,77,53,1023.9,1022.9,NA,4,18.9,23,"No"
2016-04-21,"PearceRAAF",14.6,24.7,0,"E",41,"E","ESE",28,20,67,50,1028.6,1025.2,NA,NA,18.9,24.3,"No"
2016-04-22,"PearceRAAF",16.3,26.2,0,"E",43,"NE","ENE",11,19,59,39,1027,1022.7,NA,NA,19.8,25.8,"No"
2016-04-23,"PearceRAAF",18.1,29.2,0,"ENE",46,"NNE","NNE",15,13,54,30,1021,1016.8,NA,NA,21,29,"No"
2016-04-24,"PearceRAAF",14.4,29.2,0,"NNW",33,"N","WNW",11,20,56,65,1014.9,1013.6,1,1,23.3,25,"No"
2016-04-25,"PearceRAAF",18.5,20.9,0.6,"NNW",31,"NNW","W",24,7,90,92,1014.6,1012.7,8,7,20.9,19.3,"No"
2016-04-26,"PearceRAAF",16.9,20.8,7.6,"WNW",67,"W","WSW",31,30,71,66,1010.1,1011.9,8,8,20.4,18,"Yes"
2016-04-27,"PearceRAAF",10.7,18.3,4,"SSW",24,"ESE","SSW",6,15,79,62,1018.4,1016.4,8,8,14.5,17.4,"Yes"
2016-04-28,"PearceRAAF",8.9,21,1,"W",59,"NW","WNW",15,28,90,71,1016.5,1013.5,8,8,15.1,19.5,"No"
2016-04-29,"PearceRAAF",12.5,21.9,6.8,"SW",48,"NNW","WNW",15,35,92,85,1016.6,1015,8,8,15.6,16.6,"Yes"
2016-04-30,"PearceRAAF",11.5,18.9,2.8,"SSW",31,"SE","SSE",9,13,71,51,1021,1019.6,8,1,14.5,18.2,"Yes"
2016-05-01,"PearceRAAF",10.1,19.1,0,"WSW",28,"ESE","SSW",13,20,61,55,1023.4,1020.8,8,7,16.1,18.3,"No"
2016-05-02,"PearceRAAF",6.5,20.6,0,"WSW",28,"NNW","SW",7,17,90,74,1022.6,1020.3,8,7,13,19.6,"No"
2016-05-03,"PearceRAAF",7.5,20.6,0,"SSE",31,"WNW","SSE",6,9,95,67,1022.8,1019.7,NA,8,14.4,19.8,"No"
2016-05-04,"PearceRAAF",7.5,22.1,0,"WSW",28,"E","SW",9,20,82,61,1018.1,1014.4,NA,NA,16.6,21.1,"No"
2016-05-05,"PearceRAAF",11,21.4,0,"SW",20,"SSE","SSW",6,11,91,67,1016.5,1013.2,NA,8,16.2,20.2,"No"
2016-05-06,"PearceRAAF",12,19.5,0,"WNW",30,"N","W",6,20,88,79,1012.8,1008.2,8,8,16,18.2,"No"
2016-05-07,"PearceRAAF",11.5,19.2,12.2,"SW",52,NA,"SW",0,33,92,66,1008.8,1009.5,5,8,13.4,17.1,"Yes"
2016-05-08,"PearceRAAF",2.6,16.6,5,"S",35,"SSE","SSW",7,13,89,50,1019.9,1018.9,NA,NA,10.2,16,"Yes"
2016-05-09,"PearceRAAF",3.1,20.3,0.2,"S",28,"ESE","SSE",15,7,70,59,1025.2,1023.7,NA,2,14.7,19.7,"No"
2016-05-10,"PearceRAAF",4.9,22.6,0,"NNE",26,"E","SSE",13,9,81,50,1028.7,1025.6,NA,NA,15.1,22,"No"
2016-05-11,"PearceRAAF",7.7,26.3,0,"N",31,"NE","NW",15,6,65,32,1024.8,1020.7,NA,NA,16.9,25.3,"No"
2016-05-12,"PearceRAAF",3.8,26.3,0,"W",37,"N","W",7,22,68,36,1016.9,1013.7,NA,NA,17.5,25.1,"No"
2016-05-13,"PearceRAAF",7.9,23.2,0,"WNW",33,"N","W",9,20,94,60,1016.5,1014.2,6,1,14.8,22.3,"No"
2016-05-14,"PearceRAAF",12.9,22,2.4,"SW",33,"N","SW",11,20,96,65,1019,1018.5,8,NA,16.9,20.6,"Yes"
2016-05-15,"PearceRAAF",5.8,22.1,0.6,"W",46,"NNW","W",13,26,90,54,1019.1,1017.4,2,NA,14.9,21.1,"No"
2016-05-16,"PearceRAAF",7.5,21.3,1.6,"ENE",20,"NE","NNE",4,6,91,45,1021.9,1018.6,5,NA,13.2,20.1,"Yes"
2016-05-17,"PearceRAAF",6.6,22,0.2,"WSW",20,NA,"SSW",0,13,94,59,1022,1020.6,8,8,11.6,21.5,"No"
2016-05-18,"PearceRAAF",9.9,22.5,0,"SW",19,NA,"WNW",0,7,91,62,1023.4,1020.6,NA,NA,15.7,22,"No"
2016-05-19,"PearceRAAF",11.9,19.1,0,"ENE",22,"SSW","NE",7,9,91,69,1019.1,1015.3,NA,8,14.7,18.8,"No"
2016-05-20,"PearceRAAF",7,22,0,"W",35,"ENE","WNW",9,20,87,63,1012.8,1008.2,NA,8,15.6,20.4,"No"
2016-05-21,"PearceRAAF",14.7,16.8,27.4,"WSW",93,"NW","W",24,41,97,51,997.8,1002.4,8,6,16,16.3,"Yes"
2016-05-22,"PearceRAAF",7.8,19.9,12,"WNW",37,"N","W",7,28,85,63,1017.7,1019.1,8,NA,13.9,18.6,"Yes"
2016-05-23,"PearceRAAF",9.6,20.5,0,"N",44,"NE","N",15,28,75,47,1020.1,1012.7,NA,NA,14.4,19.8,"No"
2016-05-24,"PearceRAAF",13.6,19.5,16.2,"N",57,"SSW","WSW",7,26,97,57,1007.2,1007.9,8,1,15.9,18.1,"Yes"
2016-05-25,"PearceRAAF",9.6,18.8,0.6,"WNW",33,"N","W",15,19,95,64,1012.5,1011.6,7,8,12.8,18,"No"
2016-05-26,"PearceRAAF",11.6,20,3.6,"SW",39,"WSW","SSW",7,19,91,64,1017.7,1019.5,NA,NA,14.6,18,"Yes"
2016-05-27,"PearceRAAF",6.2,20.7,0.2,"NE",28,"ENE","NNW",15,15,77,44,1022.9,1018.4,NA,NA,14,19.9,"No"
2016-05-28,"PearceRAAF",10.4,20.3,7.6,"SW",41,"N","WSW",7,30,88,62,1015.2,1014.5,8,8,15.7,18.9,"Yes"
2016-05-29,"PearceRAAF",10.8,18.9,0.4,"E",26,"N","S",6,6,92,58,1019.5,1017.5,8,8,13.7,17.1,"No"
2016-05-30,"PearceRAAF",9.9,19.1,0,"ENE",31,"ENE","SSE",20,6,68,48,1020,1017.4,NA,NA,12.8,18.1,"No"
2016-05-31,"PearceRAAF",7.9,20,0,"ENE",22,"E","S",11,13,69,49,1021.2,1018.8,NA,NA,13,19.1,"No"
2016-06-01,"PearceRAAF",7.5,21.1,0,"E",37,"S","E",11,22,68,43,1022.9,1019.5,NA,NA,13.3,20.4,"No"
2016-06-02,"PearceRAAF",11.9,21.4,0,"ENE",46,"ENE","E",28,24,57,44,1020.4,1015.5,NA,NA,14.3,20.9,"No"
2016-06-03,"PearceRAAF",14.1,23.5,0,"ENE",50,"NNE","NNW",15,20,64,59,1013,1010.3,NA,4,17.2,22,"No"
2016-06-04,"PearceRAAF",13.7,17.5,6.2,"SW",37,"S","S",17,17,88,55,1015.8,1015.5,8,NA,14.7,16.4,"Yes"
2016-06-05,"PearceRAAF",9.3,18.5,0,"ENE",31,"ENE","NNW",20,6,75,50,1016.8,1013.6,8,NA,11.6,18.1,"No"
2016-06-06,"PearceRAAF",6.4,17.3,0,"NNW",52,"ENE","N",9,11,86,84,1010.9,1006.9,NA,NA,13,17,"No"
2016-06-07,"PearceRAAF",9.7,13.9,18.2,"SSW",46,"SSW","SSW",7,20,93,66,1010.9,1012.8,7,8,10.8,12.8,"Yes"
2016-06-08,"PearceRAAF",2.6,15.2,0.2,"S",44,"W","S",7,26,90,52,1025.2,1024.6,NA,NA,7.8,14.4,"No"
2016-06-09,"PearceRAAF",6.7,16.6,0,"NNW",24,"N","NW",11,11,76,60,1028.2,1025.9,8,8,10.1,15.7,"No"
2016-06-10,"PearceRAAF",8.1,16.2,0,"N",31,"N","NE",20,6,81,95,1026.9,1026.1,8,8,13.6,14.8,"No"
2016-06-11,"PearceRAAF",10.2,19.8,3.2,"NNE",46,"NNE","N",11,17,65,54,1026.2,1022.7,NA,NA,14.4,18.4,"Yes"
2016-06-12,"PearceRAAF",11.2,21.1,0,"W",59,"N","N",19,19,55,53,1019.3,1013.7,NA,8,15.5,19.3,"No"
2016-06-13,"PearceRAAF",10.9,18.4,29,"SW",28,"NE","SW",6,20,95,66,1015.5,1016.2,8,1,12.3,17.8,"Yes"
2016-06-14,"PearceRAAF",10.1,19.3,0,"SE",30,"S","S",11,13,98,61,1022.5,1020.2,8,4,11.5,18.9,"No"
2016-06-15,"PearceRAAF",7.4,18.8,0.2,"N",22,"SSW","S",6,6,99,65,1022.7,1020,7,1,8.8,17.7,"No"
2016-06-16,"PearceRAAF",6.9,19.1,0,"E",20,"ENE","S",6,9,88,68,1021.7,1019,NA,7,11.9,18.3,"No"
2016-06-17,"PearceRAAF",11,16.2,0,"E",37,"SE","SE",13,9,77,69,1022.7,1021.3,NA,8,12.5,15.3,"No"
2016-06-18,"PearceRAAF",9.5,19.4,0,"ENE",33,"N","NNE",15,19,74,52,1021.7,1016.8,NA,NA,12.2,18.9,"No"
2016-06-19,"PearceRAAF",12.1,20.3,0,"NNW",43,"N","NW",17,26,67,72,1011.9,1009,2,8,14.9,19.9,"No"
2016-06-20,"PearceRAAF",13.2,17.1,2.4,"WSW",30,"N","WSW",9,13,97,87,1010.8,1009,NA,8,14.6,16.6,"Yes"
2016-06-21,"PearceRAAF",9.2,17.1,10.2,"S",28,"SSE","S",9,15,74,59,1016.4,1015.7,NA,3,12.4,15.2,"Yes"
2016-06-22,"PearceRAAF",8.8,18.3,0.2,"SSW",37,"WSW","SW",6,19,89,60,1017.8,1016.2,8,1,11.5,18.2,"No"
2016-06-23,"PearceRAAF",8.8,16.5,4.2,"SSW",20,"SSE","SSW",7,6,97,59,1021.6,1020.3,8,8,10.8,15.6,"Yes"
2016-06-24,"PearceRAAF",10.7,17.3,0,"NE",26,"N","NW",9,13,63,52,1020.6,1017.3,8,1,12.2,16.8,"No"
2016-06-25,"PearceRAAF",8.3,16.8,1.4,"S",35,"NNW","SSW",13,20,91,62,1019.3,1020.3,5,NA,12.2,16,"Yes"
2016-06-26,"PearceRAAF",2.9,18.2,2.2,"NE",20,"ENE","N",7,9,72,51,1025.7,1022.8,4,6,10.8,17.5,"Yes"
2016-06-27,"PearceRAAF",5.3,17.6,0,"N",39,"NNE","NNW",17,19,62,48,1021.3,1015.9,NA,NA,12.2,17.4,"No"
2016-06-28,"PearceRAAF",7.3,19.6,0,"NNW",44,"N","N",24,13,68,96,1013.4,1011.7,8,7,15.1,15.7,"No"
2016-06-29,"PearceRAAF",10.3,19.2,16.6,"SSW",35,"SSE","WSW",6,20,93,63,1018,1019.1,8,8,14.3,18.6,"Yes"
2016-06-30,"PearceRAAF",4.7,17.9,0,"E",24,"E","SSE",9,7,74,45,1027,1024.7,NA,NA,12.9,17.3,"No"
2016-07-01,"PearceRAAF",2,18.8,0,"ENE",22,"E","E",4,9,94,45,1028.7,1025,NA,NA,7.4,18.3,"No"
2016-07-02,"PearceRAAF",7.4,21.2,0,"NE",30,"ENE","S",7,9,60,60,1024.4,1020.8,NA,7,13.8,19.9,"No"
2016-07-03,"PearceRAAF",3.7,17.5,0,"SE",41,"WNW","SSE",6,19,97,63,1023.9,1023.5,1,5,9.3,15.7,"No"
2016-07-04,"PearceRAAF",6.1,14.2,0,"ESE",44,"ESE","E",15,28,69,58,1029.8,1026.7,NA,NA,8.4,13.5,"No"
2016-07-05,"PearceRAAF",8.3,16.1,0,"ENE",48,"ENE","E",9,30,68,64,1024.8,1021.3,NA,NA,11.3,14.8,"No"
2016-07-06,"PearceRAAF",8.9,17.3,0,"ENE",39,"NNE","E",15,17,71,62,1021.5,1018.7,NA,NA,10.7,16.1,"No"
2016-07-07,"PearceRAAF",8.7,16.1,0,"ENE",33,"NNE","N",15,17,81,72,1019.8,1015.9,NA,8,11.2,15.7,"No"
2016-07-08,"PearceRAAF",11.1,17.1,8.6,"W",54,"WNW","WSW",11,19,70,56,1009.9,1006.4,2,NA,14.7,16.8,"Yes"
2016-07-09,"PearceRAAF",6.8,14,14.8,"WSW",56,"S","SW",13,15,89,85,1008.1,1009.2,NA,8,9.3,9.8,"Yes"
2016-07-10,"PearceRAAF",7.6,17.1,41.2,"SSW",37,"N","WSW",11,28,97,63,1014.1,1014.6,8,8,10.4,15.1,"Yes"
2016-07-11,"PearceRAAF",7.3,16.3,3.2,"SSW",33,"NW","SSW",6,17,97,63,1022.4,1022.3,NA,8,10.6,16.1,"Yes"
2016-07-12,"PearceRAAF",4.4,13.5,0,"E",30,"SSW","ESE",6,15,79,56,1030.3,1029,NA,NA,8.3,12.8,"No"
2016-07-13,"PearceRAAF",0.5,16.2,0,"NNE",44,"ENE","NE",19,13,68,43,1030.3,1025.2,NA,NA,9,15.5,"No"
2016-07-14,"PearceRAAF",4.3,18.4,0,"N",59,"N","N",35,30,55,47,1021,1016.6,NA,1,11.4,17.8,"No"
2016-07-15,"PearceRAAF",11.3,22.8,0,"NNW",44,"N","N",26,26,47,42,1017.9,1015.2,8,4,16.7,22.5,"No"
2016-07-16,"PearceRAAF",13.8,21.8,0,"NNW",46,"N","NNW",22,31,68,74,1013,1007.8,7,6,16.5,21.1,"No"
2016-07-17,"PearceRAAF",12.9,19.1,20,NA,NA,"N","WNW",13,35,93,55,1010.9,1010.4,8,4,14.7,18.1,"Yes"
2016-07-18,"PearceRAAF",7.9,16.7,5.6,"S",28,NA,"SSE",NA,13,NA,60,NA,1019.7,NA,2,NA,16.4,"Yes"
2016-07-19,"PearceRAAF",3,17.4,0,"ESE",24,"E","NE",13,7,79,47,1023.9,1020.2,NA,NA,10.2,16.7,"No"
2016-07-20,"PearceRAAF",2.8,18.3,0,"NE",31,"ENE","N",17,17,67,51,1017.3,1012.6,NA,3,11.1,17.6,"No"
2016-07-21,"PearceRAAF",9,15.2,13.8,"S",46,"SSW","W",15,31,90,61,1012.5,1014,8,8,9.3,13.9,"Yes"
2016-07-22,"PearceRAAF",8,15.2,7.4,"SW",30,"SE","S",9,15,69,48,1023.2,1022.7,NA,NA,11.2,14.9,"Yes"
2016-07-23,"PearceRAAF",5.8,17.1,0,"SSW",39,"NNW","W",11,19,79,79,1023.7,1022,3,8,10.7,13.9,"No"
2016-07-24,"PearceRAAF",0.7,15.3,0.2,"S",24,"NE","SW",7,6,92,56,1028.9,1025.6,NA,NA,5.7,15.1,"No"
2016-07-25,"PearceRAAF",5.5,16.3,0,"E",31,"E","SE",19,11,73,59,1028.4,1026.4,NA,NA,11.3,15.2,"No"
2016-07-26,"PearceRAAF",2.2,18.4,0,"S",26,"ENE","SSW",2,9,87,58,1028.9,1026.7,NA,NA,9.1,17.5,"No"
2016-07-27,"PearceRAAF",5.1,18.6,0,"ENE",35,"ESE","NE",6,9,84,52,1026.4,1022.8,NA,NA,11.6,18,"No"
2016-07-28,"PearceRAAF",9.1,20.7,0,"ENE",17,NA,"ENE",0,4,88,44,1022.3,1018.9,NA,NA,13.4,20.1,"No"
2016-07-29,"PearceRAAF",11.1,23.4,0,"NW",67,"N","NW",17,43,75,68,1015.9,1011.9,7,1,17.3,21.8,"No"
2016-07-30,"PearceRAAF",11.9,19.4,0.2,"NW",41,"N","WNW",11,28,76,57,1018,1016,7,8,14.8,18,"No"
2016-07-31,"PearceRAAF",12.6,15.4,4.2,"WSW",69,"SW","SW",35,30,74,85,1018.7,1023.3,8,7,13.9,11.9,"Yes"
2016-08-01,"PearceRAAF",1.8,15.5,4.6,"ESE",30,"ESE","S",6,7,83,53,1031.8,1028.9,NA,6,7.4,14.8,"Yes"
2016-08-02,"PearceRAAF",2.6,17.5,0,"N",63,"NE","N",15,19,53,45,1026,1021.2,NA,NA,10.9,16.8,"No"
2016-08-03,"PearceRAAF",6.5,17.9,0.2,"N",37,"N","N",26,15,45,48,1016.4,1015.3,7,5,13.4,17.5,"No"
2016-08-04,"PearceRAAF",12.2,15.8,2,"ENE",22,"S","E",9,11,91,79,1016.1,1014.8,8,8,12.9,15.4,"Yes"
2016-08-05,"PearceRAAF",6.1,16.2,0,"E",24,"SE","E",9,13,89,70,1019.7,1017.2,8,8,11.9,15.7,"No"
2016-08-06,"PearceRAAF",10.6,18.9,0,"N",39,"NE","N",17,20,77,83,1013.2,1009.4,NA,8,14.1,15.4,"No"
2016-08-07,"PearceRAAF",10.5,17.5,13.2,"NW",50,"NW","WNW",6,28,78,57,1014.1,1013.3,6,7,13,15.8,"Yes"
2016-08-08,"PearceRAAF",9.6,14.8,11.8,"W",69,"WNW","WSW",15,35,85,71,1015.4,1015.7,8,8,11.4,12.6,"Yes"
2016-08-09,"PearceRAAF",8,16.7,5.4,"SW",50,"NNE","WNW",11,20,85,64,1021.6,1020.3,4,7,12.5,15.5,"Yes"
2016-08-10,"PearceRAAF",7.5,17.3,7.4,"NNW",22,"N","NW",9,9,92,65,1024.4,1022.2,8,8,11.8,16.5,"Yes"
2016-08-11,"PearceRAAF",9.8,18.5,0,"W",44,"WNW","NW",9,19,83,74,1020.6,1017.5,7,8,12.6,17.2,"No"
2016-08-12,"PearceRAAF",5.7,17.2,9.6,"SE",26,"SE","S",11,9,72,47,1026.5,1024.5,4,NA,13.2,16.9,"Yes"
2016-08-13,"PearceRAAF",5.3,18.7,0,"NE",28,"ESE","NNE",6,9,64,48,1027.5,1023.7,NA,NA,13.8,18.5,"No"
2016-08-14,"PearceRAAF",5,22.9,0,"NNW",35,"S","NNW",11,13,80,47,1019.5,1013.3,NA,NA,10.9,22.8,"No"
2016-08-15,"PearceRAAF",7.6,20,0,"NW",50,"NNW","W",19,22,85,91,1013.2,1013.4,1,8,15,14.1,"No"
2016-08-16,"PearceRAAF",7.7,19.3,14.6,"N",28,"NNW","N",9,13,94,66,1018.7,1015.5,7,NA,12.1,18.8,"Yes"
2016-08-17,"PearceRAAF",12,16.6,0.2,"WSW",80,"N","WNW",30,19,87,94,1003.9,1005,8,8,15.2,12.4,"No"
2016-08-18,"PearceRAAF",6,15.4,20,"SW",37,NA,"SSW",0,26,77,65,1021.4,1021.7,1,8,11,12.9,"Yes"
2016-08-19,"PearceRAAF",8.9,16.2,0,"WNW",28,"N","NW",11,13,77,69,1024.6,1022.1,7,8,11.1,14.8,"No"
2016-08-20,"PearceRAAF",7.8,18,2.2,"SW",35,"N","SW",17,22,93,61,1021.3,1018.9,7,3,11.8,17,"Yes"
2016-08-21,"PearceRAAF",7.9,18.3,1.4,"WSW",44,"NNE","WNW",7,22,84,59,1019.1,1015.1,8,8,12.8,17.4,"Yes"
2016-08-22,"PearceRAAF",4.8,16.1,3.4,"S",39,"SSW","S",6,24,98,50,1022.2,1020.5,7,8,7.6,14.7,"Yes"
2016-08-23,"PearceRAAF",2.2,16.1,0.2,"SE",31,"S","E",6,17,74,44,1024.9,1022.2,NA,3,9.6,15.1,"No"
2016-08-24,"PearceRAAF",3.4,16.2,0,"ESE",31,"ENE","E",19,19,63,47,1026,1023.4,NA,NA,10,15.7,"No"
2016-08-25,"PearceRAAF",8,18.8,0,"ENE",48,"ENE","ENE",33,20,70,48,1024.8,1019.4,NA,NA,11.4,18.5,"No"
2016-08-26,"PearceRAAF",11.4,20.4,0,"NNW",52,"N","N",24,24,47,41,1013.3,1007.8,NA,NA,16.1,19.8,"No"
2016-08-27,"PearceRAAF",11,17.2,25.2,"NW",70,"N","W",20,31,96,87,1003.8,1004,8,8,13.4,13.5,"Yes"
2016-08-28,"PearceRAAF",10.3,16.5,7,"S",54,"SSW","SW",26,28,76,65,1011.2,1010.5,7,3,12.8,15.4,"Yes"
2016-08-29,"PearceRAAF",9.3,17.3,0,"WSW",30,"S","SSW",11,22,80,60,1016.6,1015.2,2,8,12.6,15.9,"No"
2016-08-30,"PearceRAAF",4.2,17.6,0,"ENE",24,"NNW","WNW",9,13,88,55,1018.4,1015.1,7,8,9.8,17.3,"No"
2016-08-31,"PearceRAAF",9.7,17.1,5.8,"SSW",41,"N","SSW",11,22,96,71,1012.9,1013.9,NA,8,12.5,15.9,"Yes"
2016-01-01,"PerthAirport",16.8,35,0,"E",85,"E","E",35,28,43,20,1016,1010.8,3,7,22.5,33.1,"No"
