userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1458216,15,15,1998,1,female,882,3407,627,364,1213,285,686,79,527
1565349,19,18,1994,2,female,466,3070,1365,348,2011,344,1449,4,562
1959285,15,11,1998,6,female,655,3742,2009,347,3477,347,2723,0,754
1728221,15,10,1998,8,female,534,3190,936,369,5770,369,4833,0,937
1148141,16,17,1997,7,female,682,3647,1168,355,539,355,419,0,120
1568707,15,18,1998,6,female,776,2228,369,391,747,222,418,169,329
1245957,15,21,1998,9,female,476,2430,2177,390,1613,194,1163,196,450
2039360,16,10,1997,6,female,623,4524,1999,370,2459,152,2035,218,424
1601598,23,19,1990,8,female,1567,2082,644,377,1512,102,1033,275,479
1404979,16,2,1997,8,female,655,2758,1153,386,3592,358,1956,28,1636
1421401,19,16,1994,8,male,1186,2358,1514,385,1023,318,606,67,417
1597854,17,6,1996,7,female,279,2536,178,377,2158,377,1913,0,245
1207962,17,26,1996,4,female,606,4759,1507,420,1190,4,866,416,324
1823425,18,29,1995,4,female,1189,1912,918,418,1087,0,426,418,661
1222311,19,4,1994,4,female,580,3559,2273,412,1417,70,795,342,622
1141988,18,8,1995,11,female,700,4420,1890,417,601,168,386,249,215
1569542,17,14,1996,11,female,646,2164,718,418,1688,273,1501,145,187
2087369,18,18,1995,6,female,1071,4544,1721,421,1158,129,618,292,540
1219750,19,1,1994,6,female,1449,3275,936,416,2665,179,1302,237,1363
1197454,24,30,1989,11,male,451,4653,512,406,797,125,521,281,276
1839020,19,4,1994,4,female,403,3949,1383,403,1501,375,630,28,871
1915130,29,7,1984,8,female,475,3441,2074,408,1638,338,1037,70,601
2142501,17,12,1996,7,female,862,2420,1916,405,1847,404,1399,1,448
1447678,26,28,1987,10,female,998,2136,1108,410,3124,406,2422,4,702
1391158,16,10,1997,4,male,432,2593,165,402,272,402,264,0,8
1623382,18,5,1995,5,female,373,2302,510,398,403,398,324,0,79
1967451,14,3,1999,10,female,336,3426,1073,405,762,405,671,0,91
1784983,23,20,1990,4,male,497,2733,2044,412,832,412,503,0,329
1920304,16,16,1997,2,female,516,2977,2425,443,250,308,166,135,84
1458639,15,13,1998,10,female,634,2990,901,430,3339,178,2067,252,1272
1799620,19,19,1994,4,female,1332,2258,1245,450,1437,142,1063,308,374
1843566,17,8,1996,8,female,949,2697,700,435,3165,378,2316,57,849
1746435,19,25,1994,6,female,686,1938,1357,435,424,432,273,3,151
1850675,18,26,1995,2,female,368,3728,1654,444,574,444,476,0,98
1943044,16,6,1997,8,female,785,2339,802,446,1046,446,830,0,216
1044992,18,4,1995,6,female,897,2564,599,431,684,431,619,0,65
1368252,19,29,1994,10,male,345,3620,1953,432,6373,432,4905,0,1468
1848042,28,17,1985,8,female,508,4562,451,438,4691,438,2850,0,1841
1270799,18,7,1995,7,female,422,2770,1441,462,1495,37,750,425,745
1671000,16,14,1997,1,female,914,2469,1001,468,216,125,110,343,106
1466914,23,1,1990,2,male,1320,2925,1477,466,689,306,397,160,292
1257473,17,24,1996,1,female,258,4230,697,467,1175,239,492,228,683
1894934,17,18,1996,9,male,1575,1932,848,470,4199,116,1619,354,2580
1286085,17,29,1996,8,female,704,2449,860,460,639,438,390,22,249
1893449,15,26,1998,8,female,559,3500,1311,465,743,396,390,69,353
1536090,18,10,1995,11,female,398,4147,926,457,2180,440,1074,17,1106
2113247,18,13,1995,12,female,1556,3158,299,467,1702,409,932,58,770
1214485,18,14,1995,3,female,432,1977,471,475,2204,405,1456,70,748
2010676,16,19,1997,12,male,460,3079,1994,453,254,452,204,1,50
1398154,14,18,1999,8,female,196,3280,836,461,1224,461,973,0,251
2014301,18,10,1995,1,male,804,2710,1149,459,1131,459,838,0,293
1248113,21,26,1992,10,female,718,4698,811,475,871,475,759,0,112
1483216,18,29,1995,8,male,616,4431,188,509,6103,40,2362,469,3741
1899239,19,24,1994,4,male,1296,3639,1616,514,962,20,228,494,734
1850094,18,5,1995,5,male,532,2318,1754,515,527,318,478,197,49
1114537,17,29,1996,8,male,1088,4524,2610,505,1111,168,383,337,728
1166881,18,18,1995,1,female,695,4535,1916,492,983,322,511,170,472
1436583,18,11,1995,4,female,540,2078,762,515,2924,111,1442,404,1482
1141239,24,14,1989,4,female,217,2376,1442,487,1681,170,970,317,711
1034591,16,11,1997,2,female,826,2825,1002,514,502,462,429,52,73
1930748,16,2,1997,4,female,658,4705,282,518,699,385,363,133,336
1849008,14,10,1999,2,female,952,2858,305,514,2133,451,1589,63,544
1284401,22,18,1991,6,male,65,2685,1832,507,3508,494,2994,13,514
1408526,17,20,1996,5,male,517,2458,1710,484,716,481,660,3,56
1654139,18,8,1995,5,female,793,1944,1193,488,291,488,193,0,98
1297341,17,12,1996,7,male,711,2756,2338,511,627,511,504,0,123
2070428,18,16,1995,2,female,1000,2493,888,511,1804,511,1635,0,169
1601244,18,9,1995,7,female,483,3330,781,513,4187,513,3958,0,229
2126936,24,28,1989,5,female,1329,4390,1214,526,978,62,519,464,459
1280332,24,16,1989,8,male,1594,4306,2323,561,1353,6,1006,555,347
1120488,17,14,1996,4,female,428,2179,721,533,703,155,390,378,313
1240333,19,9,1994,10,female,1583,2224,940,538,698,321,250,217,448
1493724,16,22,1997,10,female,718,3412,583,530,1649,248,635,282,1014
1742814,15,29,1998,8,female,625,2825,1281,528,3535,451,3060,77,475
1359188,16,14,1997,4,female,757,1938,1306,591,575,76,149,515,426
1227765,17,18,1996,10,female,911,1999,1135,599,393,72,230,527,163
1210384,17,10,1996,6,male,503,2012,528,568,1581,104,360,464,1221
1562482,19,18,1994,4,male,854,2001,540,567,5133,167,4436,400,697
1057867,19,23,1994,4,female,362,2051,658,571,2863,403,1770,168,1093
1082314,19,20,1994,9,male,605,2111,1462,569,1637,227,776,342,861
1932226,21,29,1992,7,female,975,2861,1106,563,973,362,493,201,480
1734793,23,16,1990,8,female,1432,4505,416,570,1019,340,866,230,153
1591060,18,3,1995,10,female,247,2624,1770,580,528,435,443,145,85
1364326,17,6,1996,6,female,732,2712,522,588,1896,469,764,119,1132
1619348,21,12,1992,2,female,1311,4211,1212,569,1277,422,304,147,973
1551348,17,27,1996,2,female,447,2083,311,599,1372,598,1048,1,324
1861684,23,25,1990,1,female,486,1987,748,607,515,607,361,0,154
2140658,18,2,1995,6,female,321,2998,865,577,3391,577,2635,0,756
1352830,16,29,1997,5,male,990,3556,1677,644,1381,37,830,607,551
1229700,16,14,1997,5,male,742,2264,1669,663,1362,78,717,585,645
1022725,19,13,1994,9,male,432,2764,2018,637,352,375,299,262,53
2073911,16,5,1997,12,female,498,1929,207,645,866,399,706,246,160
2022668,16,25,1997,2,male,804,2072,1498,626,565,269,429,357,136
1239034,16,25,1997,9,female,494,2928,320,652,842,407,290,245,552
1973377,18,10,1995,4,female,585,3898,2147,662,1185,264,791,398,394
1144249,19,1,1994,7,female,327,3036,1141,644,1394,430,463,214,931
1504420,20,6,1993,6,female,543,3437,786,663,3794,219,2480,444,1314
1681169,34,2,1979,7,male,644,2441,577,626,7297,228,3618,398,3679
2186091,41,9,1972,7,female,1137,2020,123,655,276,576,170,79,106
1292451,20,16,1993,9,female,640,2502,1429,658,791,593,507,65,284
2115905,14,24,1999,10,female,185,2007,861,648,2192,570,1304,78,888
2174049,20,31,1993,12,male,1716,2858,825,640,2552,465,1727,175,825
1101955,19,2,1994,3,female,598,4557,1355,618,4986,617,3835,1,1151
1567592,18,14,1995,1,female,425,2966,448,662,65,662,61,0,4
1947208,24,1,1989,2,male,906,3118,2220,625,1541,625,1344,0,197
1019379,22,2,1991,8,female,1489,2185,674,704,641,117,385,587,256
2030365,23,19,1990,2,male,1675,4705,2291,687,2291,84,1365,603,926
1137495,17,20,1996,10,male,338,2393,499,687,583,459,418,228,165
1887875,19,8,1994,1,female,583,2175,1025,707,703,271,410,436,293
2070446,21,28,1992,11,female,1474,1984,189,685,530,353,280,332,250
1292549,16,16,1997,4,female,674,1938,371,690,1694,336,1206,354,488
2030777,16,26,1997,7,female,831,2074,546,674,5097,223,4192,451,905
1742615,17,24,1996,2,male,312,2354,1582,679,1805,257,1391,422,414
1033851,19,28,1994,6,female,581,3118,1782,724,3589,484,2126,240,1463
2149030,20,31,1993,10,female,758,2885,850,665,1480,207,639,458,841
1844996,21,8,1992,5,female,817,2218,492,669,1286,246,711,423,575
1480607,17,26,1996,6,female,786,2253,1355,670,1743,502,759,168,984
2074014,19,25,1994,12,female,610,1933,982,683,1271,563,763,120,508
1590957,23,8,1990,8,female,1231,2604,543,679,3020,529,2635,150,385
2187614,15,2,1998,5,female,614,2907,866,667,528,666,256,1,272
1116472,23,23,1990,4,male,1142,2964,2396,706,2074,703,1650,3,424
1550870,16,21,1997,11,female,511,3567,810,695,1842,695,1596,0,246
2163907,15,11,1998,1,female,313,3707,530,740,781,68,222,672,559
1601426,17,24,1996,12,female,1426,3384,1100,756,646,111,462,645,184
1804329,17,28,1996,9,male,334,3767,2168,766,1036,25,433,741,603
1086822,18,28,1995,1,female,645,2245,462,765,1069,390,517,375,552
1299454,16,14,1997,7,female,776,2993,1681,768,3659,248,2211,520,1448
1337853,19,11,1994,4,male,626,2115,508,776,1897,472,1521,304,376
1105790,20,29,1993,3,female,1519,2669,940,769,1354,211,1003,558,351
1771828,18,5,1995,6,female,344,2204,498,774,805,739,477,35,328
2125985,16,25,1997,1,female,1464,4604,730,793,1370,664,588,129,782
1192042,20,27,1993,12,female,1356,4767,2061,791,6077,746,3769,45,2308
1990873,20,22,1993,12,female,837,3079,280,768,2140,638,1413,130,727
1825400,23,19,1990,1,male,846,4260,1176,764,2050,629,712,135,1338
2107637,38,24,1975,11,female,1292,3044,1712,730,2735,707,2531,23,204
1894505,24,18,1989,10,female,673,2361,368,757,3418,753,1851,4,1567
1275846,39,2,1974,2,male,526,4297,1279,787,2855,786,1302,1,1553
2055573,18,30,1995,6,female,416,3386,735,733,1557,733,808,0,749
1405803,25,11,1988,8,male,667,3820,2836,835,377,107,106,728,271
1356284,17,5,1996,5,female,254,3735,486,852,929,163,412,689,517
2188467,18,5,1995,5,male,1010,2958,2195,806,764,75,458,731,306
2146524,20,14,1993,12,male,688,2596,1127,804,1259,52,721,752,538
1800318,19,11,1994,2,female,1051,3951,568,862,3032,66,1386,796,1646
2068044,23,14,1990,3,female,1641,2520,2157,869,2377,115,1415,754,962
1129904,15,6,1998,1,female,680,2310,365,816,323,567,284,249,39
1408420,15,30,1998,5,female,1457,2989,607,842,1254,196,782,646,472
1842822,17,28,1996,2,female,414,2275,1626,821,607,319,405,502,202
1042543,19,12,1994,4,female,521,2186,143,823,3934,380,1148,443,2786
1760041,19,19,1994,6,female,484,3463,1024,875,2000,373,674,502,1326
1708950,20,18,1993,4,female,850,2387,566,874,2374,283,1101,591,1273
2095963,14,10,1999,5,male,662,1911,1475,804,1205,784,844,20,361
1568432,17,26,1996,7,female,766,3163,2160,817,1127,763,1057,54,70
1310982,17,24,1996,7,female,629,3505,1224,861,846,836,748,25,98
1303068,18,1,1995,3,female,1678,1977,769,832,690,693,527,139,163
1604095,15,21,1998,12,female,371,4826,97,815,4801,737,3843,78,958
1073794,19,5,1994,12,female,373,4589,1720,841,10253,663,2982,178,7271
1645807,20,10,1993,12,female,459,4710,894,879,4830,671,3180,208,1650
2047058,19,5,1994,9,female,432,1956,221,819,16393,654,11043,165,5350
1845678,20,7,1993,2,female,1669,3765,950,816,1382,619,1035,197,347
2150204,18,24,1995,12,female,583,3013,972,864,2973,864,2609,0,364
1460631,16,17,1997,8,male,313,2580,1729,887,405,41,209,846,196
1785570,17,8,1996,1,female,510,3197,1147,899,337,38,110,861,227
1127854,17,23,1996,6,female,570,2081,710,952,3297,124,1182,828,2115
1871174,20,30,1993,3,female,968,3071,1827,936,3038,110,1741,826,1297
1537257,15,20,1998,10,female,619,4468,751,959,970,642,854,317,116
1822186,14,27,1999,4,female,334,2091,474,899,2297,287,1919,612,378
1902732,16,19,1997,11,female,696,2524,751,935,1490,189,467,746,1023
1256914,15,27,1998,10,female,1189,3438,2559,951,1543,398,626,553,917
1375543,18,10,1995,12,male,728,1941,416,955,4753,308,2844,647,1909
1239973,17,26,1996,4,female,936,4417,1781,910,1851,548,610,362,1241
1949247,19,9,1994,11,female,434,4189,3594,927,2859,528,1290,399,1569
1727588,19,23,1994,7,female,739,2182,1045,981,1835,201,1040,780,795
1589495,19,25,1994,7,male,409,2053,314,891,2745,514,2296,377,449
1744078,22,23,1991,3,female,84,4508,195,905,4844,538,1001,367,3843
2110563,23,9,1990,1,female,709,2015,707,890,1470,214,321,676,1149
1122346,23,10,1990,10,female,1690,2177,353,927,1483,572,230,355,1253
1959804,18,7,1995,1,female,644,2778,1131,962,856,878,612,84,244
1862167,19,25,1994,1,female,704,1935,542,928,1043,916,900,12,143
1801945,19,31,1994,10,female,1528,4320,737,903,1136,743,283,160,853
1312899,16,19,1997,8,female,459,2080,611,888,2166,752,959,136,1207
1934087,19,19,1994,5,male,575,4516,3078,954,3075,834,2464,120,611
2006222,15,19,1998,6,female,586,2026,870,917,1815,910,1067,7,748
1321655,19,9,1994,6,female,268,3035,281,932,1904,932,1446,0,458
1183666,14,20,1999,10,female,232,2697,479,1021,1869,90,1293,931,576
2022737,16,29,1997,6,male,438,2052,1046,1043,588,241,208,802,380
1188002,17,2,1996,4,female,53,2312,1121,1005,497,207,301,798,196
1799059,15,4,1998,10,female,1095,4233,1329,1042,1491,735,616,307,875
1868869,14,2,1999,8,female,445,1970,1397,1128,8581,331,1989,797,6592
2144524,17,6,1996,11,female,151,3125,471,1071,5530,652,3990,419,1540
1071836,16,2,1997,6,female,377,4105,306,1005,1805,391,354,614,1451
1605870,20,14,1993,9,female,25,4576,1710,1006,2293,299,1453,707,840
1869228,14,8,1999,2,female,191,2199,1410,1083,1579,856,858,227,721
1116336,16,23,1997,11,male,506,3561,260,1066,1136,876,625,190,511
2057051,18,6,1995,2,female,391,2259,1415,1083,15731,1061,5860,22,9871
1190613,20,19,1993,3,female,746,4483,863,998,3379,905,1887,93,1492
1591857,24,22,1989,12,female,797,2351,838,1054,1870,1000,1339,54,531
1878691,17,13,1996,6,female,666,2204,1431,1114,1221,1114,909,0,312
2025395,18,12,1995,10,female,247,2839,1420,1042,1300,1042,801,0,499
1974177,18,24,1995,1,male,623,2255,1815,1050,2136,1050,1851,0,285
1913961,21,16,1992,9,female,412,4546,422,1064,2794,1064,2477,0,317
1384977,17,14,1996,4,female,980,3470,1540,1202,1321,230,768,972,553
1971818,14,9,1999,3,female,171,2173,1365,1265,7702,118,5921,1147,1781
1756627,17,1,1996,7,male,225,1956,710,1181,3671,203,2430,978,1241
1160771,26,15,1987,3,female,1013,4604,726,1171,2050,10,653,1161,1397
1906328,17,19,1996,9,male,840,2091,1368,1188,871,755,586,433,285
2136449,19,6,1994,5,female,589,2576,766,1197,1616,595,1418,602,198
1760783,15,18,1998,3,female,282,1989,439,1247,2820,698,858,549,1962
1309290,15,9,1998,4,female,43,2112,222,1267,6336,598,1839,669,4497
1540687,15,5,1998,9,female,417,4191,382,1253,3937,413,2032,840,1905
1334136,17,26,1996,12,female,562,3032,330,1166,1862,389,539,777,1323
1431951,19,4,1994,3,female,389,3003,398,1176,2256,632,1709,544,547
1579327,19,24,1994,5,female,421,4295,897,1183,2123,444,1031,739,1092
1807563,22,6,1991,8,male,1547,3746,2373,1280,9503,329,5318,951,4185
1395581,23,23,1990,1,male,679,2027,601,1280,9570,314,3811,966,5759
2092631,23,11,1990,10,male,285,4478,275,1154,4371,426,3563,728,808
1030958,17,23,1996,3,female,600,2540,2142,1185,1193,1039,1035,146,158
1778029,15,26,1998,12,female,241,3532,269,1202,3676,1149,3348,53,328
1148962,14,21,1999,1,female,202,2998,1505,1205,5407,1184,2146,21,3261
1255972,14,5,1999,5,female,183,2375,553,1178,2165,1093,764,85,1401
1695259,14,12,1999,6,female,566,4615,1848,1257,4680,978,2034,279,2646
1182164,17,12,1996,4,female,434,3813,1936,1281,3005,1255,1390,26,1615
1172044,18,12,1995,10,female,239,2227,1144,1201,10905,1110,6620,91,4285
2118039,20,20,1993,9,female,788,4540,2145,1169,482,1169,375,0,107
1785442,37,26,1976,5,female,270,3676,124,1222,11443,1222,4787,0,6656
1992431,24,17,1989,6,female,1486,1986,1245,1464,1962,83,420,1381,1542
1139873,14,19,1999,9,female,1061,4418,1128,1338,2758,144,1179,1194,1579
1479575,20,15,1993,11,female,835,3170,1768,1485,4604,264,2064,1221,2540
2175539,19,3,1994,1,female,584,2249,657,1289,419,797,150,492,269
1925828,16,5,1997,7,female,491,3357,1842,1414,1529,727,1037,687,492
1500599,17,23,1996,3,male,561,2347,1411,1353,1636,885,749,468,887
1833990,24,30,1989,4,female,1663,2039,1100,1390,1546,932,1296,458,250
2020433,27,12,1986,12,female,1487,2907,983,1488,1245,602,518,886,727
1477284,15,2,1998,5,female,1188,1937,624,1513,6434,477,4362,1036,2072
1226940,15,24,1998,5,female,665,2935,1660,1353,5977,733,4459,620,1518
1484176,17,10,1996,12,female,756,4458,1492,1485,6365,776,4355,709,2010
1273199,16,14,1997,2,female,589,2972,1717,1319,2864,355,971,964,1893
1925562,16,17,1997,8,female,1177,3995,1367,1409,9705,921,8690,488,1015
1343302,20,5,1993,12,male,1252,2763,1920,1367,3632,814,1698,553,1934
1359370,19,16,1994,2,female,668,3675,764,1337,4036,564,2812,773,1224
1669037,19,5,1994,5,female,962,3499,794,1451,2821,975,1416,476,1405
1983513,21,13,1992,3,female,1501,3353,1561,1346,2034,825,591,521,1443
1762561,28,14,1985,8,male,1193,2416,745,1425,10257,723,4306,702,5951
1078115,19,1,1994,1,male,396,4770,639,1345,1951,1279,1686,66,265
1949519,20,17,1993,3,female,596,4585,1744,1350,1963,1307,1431,43,532
1008629,14,26,1999,7,female,357,4641,755,1403,2786,1282,756,121,2030
1250409,15,5,1998,2,female,341,2159,656,1476,3821,1156,3046,320,775
1557619,18,15,1995,12,female,438,3547,1205,1337,2011,1278,1053,59,958
1327875,17,13,1996,6,female,107,2170,195,1428,3651,1276,2791,152,860
2177920,21,17,1992,9,female,968,3279,2693,1402,2226,1346,1976,56,250
1675135,36,5,1977,5,female,184,4138,122,1315,5558,1104,3173,211,2385
2042824,18,25,1995,1,male,51,4817,32,1346,52964,1342,18925,4,34039
2051909,25,10,1988,6,male,533,1913,1726,1474,207,1474,185,0,22
1807752,16,15,1997,1,female,885,2502,1315,1870,883,40,240,1830,643
1195674,17,12,1996,8,female,376,2298,448,1808,1996,70,1095,1738,901
1839680,18,6,1995,10,female,405,2065,277,1817,2218,7,1250,1810,968
2148846,38,16,1975,2,female,1384,2729,1871,1686,1609,42,662,1644,947
2061020,18,2,1995,8,female,1035,4566,646,1726,4258,19,1746,1707,2512
1078916,20,13,1993,1,male,959,4499,2501,1720,5895,232,4226,1488,1669
1164641,36,15,1977,8,male,449,2856,1674,1532,3658,16,732,1516,2926
2051262,14,11,1999,5,male,873,3463,2110,1659,1385,442,784,1217,601
1376321,15,7,1998,4,female,10,2080,422,1617,2217,705,1746,912,471
1173053,17,8,1996,10,female,532,3894,366,1848,1444,1332,1248,516,196
1513598,18,25,1995,4,male,735,1998,703,1760,1584,584,736,1176,848
1424581,19,20,1994,9,female,1177,2507,1610,1746,2458,726,1922,1020,536
1546204,31,20,1982,6,female,937,2298,1045,1870,2241,704,1502,1166,739
1535642,15,3,1998,4,female,520,2263,426,1751,4833,739,2414,1012,2419
1476056,17,15,1996,3,female,1150,2581,587,1549,4415,502,1249,1047,3166
1936854,17,15,1996,8,female,378,2200,492,1820,3543,1161,2074,659,1469
1867413,18,1,1995,8,female,1801,3237,411,1603,2694,530,1687,1073,1007
1350156,20,24,1993,3,male,508,4249,862,1758,5294,645,1894,1113,3400
1685573,38,20,1975,2,male,1930,4845,942,1768,4886,1208,1619,560,3267
1248835,14,30,1999,11,female,460,2611,656,1551,1781,1355,1131,196,650
1905394,14,7,1999,8,female,309,3303,1284,1819,2384,1781,725,38,1659
1452582,18,30,1995,7,female,717,2123,713,1767,2623,1743,2197,24,426
1284567,18,24,1995,8,female,48,2068,1137,1645,1178,1508,941,137,237
1136908,20,19,1993,9,male,435,2939,984,1856,2704,1523,2397,333,307
1519813,21,7,1992,4,female,2314,3135,1441,1725,2441,1563,1193,162,1248
1526069,16,29,1997,3,female,938,4697,924,1823,2791,1600,2460,223,331
2192435,17,23,1996,4,female,664,2517,508,1542,3212,1302,544,240,2668
1001431,18,28,1995,6,female,1249,2843,828,1679,5765,1359,4106,320,1659
1842048,18,1,1995,1,female,495,3740,1922,1696,2470,1690,1781,6,689
1842946,18,6,1995,1,male,458,2159,1249,1525,1108,1525,906,0,202
1903656,17,10,1996,9,female,357,4654,141,1608,9592,1608,7068,0,2524
1844239,19,27,1994,11,female,553,4103,753,1690,5221,1690,4586,0,635
1861730,21,19,1992,4,female,1177,3442,1037,1571,7340,1571,4816,0,2524
1661104,15,1,1998,6,female,500,3478,902,2318,1703,244,710,2074,993
1584317,17,3,1996,1,female,707,2178,526,2252,2848,64,1751,2188,1097
1817366,18,20,1995,1,female,1297,2447,1036,2164,2945,108,1360,2056,1585
1593513,16,21,1997,6,female,426,3282,426,1872,5435,353,2595,1519,2840
1924964,19,1,1994,7,male,487,3285,1256,2094,5122,16,2619,2078,2503
1693605,19,27,1994,8,female,600,3719,1761,1918,3896,77,1499,1841,2397
1518354,22,23,1991,2,female,301,2553,699,2148,6220,124,1342,2024,4878
1715925,23,4,1990,9,female,705,4077,793,1877,152014,80,89911,1797,62103
1219473,18,13,1995,6,female,1103,4021,1325,2067,1028,883,540,1184,488
1069526,18,10,1995,10,female,621,3216,1626,2017,1995,822,983,1195,1012
1872383,21,7,1992,4,female,1176,2207,965,2213,2138,550,684,1663,1454
1182272,17,16,1996,12,female,1082,4464,1716,2049,17159,681,9657,1367,7502
1535797,16,27,1997,7,female,1251,2768,1042,2053,20303,540,11881,1513,8422
1640120,17,13,1996,9,female,1084,2011,1040,2104,3277,1021,1209,1083,2068
1509407,18,23,1995,1,female,451,1970,197,2321,10192,1233,7750,1088,2442
1063988,22,24,1991,12,male,330,4754,506,1950,3369,424,1977,1526,1392
